gene_id	NCBI_ID	genename	genesynonym
YIR019C	854836	NaN	FLO11
YIR019C	854836	NaN	STA4
YOR154W	854325	SLP1	NaN
YFL046W	850498	FMP32	NaN
YDR466W	852077	PKH3	NaN
YLL008W	850652	DRS1	NaN
YMR096W	855121	SNZ1	NaN
YJL159W	853281	HSP150	CCW7
YJL159W	853281	HSP150	ORE1
YJL159W	853281	HSP150	PIR2
YDR109C	851687	NaN	NaN
YPL123C	855980	RNY1	NaN
YNL072W	855652	RNH201	RNH35
YNL072W	855652	RNH201	Rnh2A
YAL026C	851207	DRS2	FUN38
YAL026C	851207	DRS2	SWA3
YAL014C	851219	SYN8	SLT2
YAL014C	851219	SYN8	UIP2
YGR163W	853072	GTR2	NaN
YHR054C	856451	NaN	NaN
YIL067C	854743	NaN	NaN
YDL024C	851537	DIA3	NaN
YGL094C	852786	PAN2	NaN
YGR131W	853032	FHN1	NaN
YKL198C	853635	PTK1	KKT8
YKL198C	853635	PTK1	POT1
YKL198C	853635	PTK1	STK1
YKL198C	853635	PTK1	YKL199C
YKL198C	853635	PTK1	YKT9
YCL028W	850329	RNQ1	[PIN(+)]
YOR036W	854201	PEP12	VPL6
YOR036W	854201	PEP12	VPS6
YOR036W	854201	PEP12	VPT13
YLR073C	850762	RFU1	NaN
YHR169W	856574	DBP8	NaN
YHR079C	856478	IRE1	ERN1
YBR084W	852378	MIS1	NaN
YER035W	856757	EDC2	NaN
YDL247W-A	NaN	NaN	NaN
YPL054W	856053	LEE1	NaN
YGR248W	853163	SOL4	NaN
YER142C	856885	MAG1	MMS5
YPR121W	856239	THI22	NaN
YJR128W	NaN	NaN	NaN
YFL013C	850534	IES1	NaN
YHR016C	856409	YSC84	LSB4
YOR284W	854458	HUA2	NaN
YJL193W	853246	NaN	NaN
YJL176C	853264	SWI3	TYE2
YHR002W	856391	LEU5	NaN
YDR204W	851785	COQ4	NaN
YNL048W	855679	ALG11	NaN
YEL074W	NaN	NaN	NaN
YHR172W	856577	SPC97	NaN
YNL199C	855522	GCR2	NaN
YDR079C-A	851652	TFB5	NaN
YBR271W	852574	EFM2	NaN
YPL213W	855888	LEA1	NaN
YJR045C	853503	SSC1	ENS1
YJR045C	853503	SSC1	mtHSP70
YNL003C	855729	PET8	SAM5
YCR094W	850456	CDC50	NaN
YNL323W	855393	LEM3	BRE3
YNL323W	855393	LEM3	ROS3
YEL062W	856647	NPR2	NaN
YPR019W	856130	MCM4	CDC54
YPR019W	856130	MCM4	HCD21
YHL006C	856383	SHU1	NaN
YGR029W	852916	ERV1	NaN
YHL025W	856360	SNF6	NaN
YGL125W	852752	MET13	MET11
YGL125W	852752	MET13	MRPL45
YJR135W-A	853600	TIM8	NaN
YIR023C-A	NaN	NaN	NaN
YGR038W	852926	ORM1	NaN
YGR008C	852891	STF2	NaN
YKL083W	NaN	NaN	NaN
YNR068C	855805	NaN	NaN
YMR046W-A	NaN	NaN	NaN
YNL145W	855577	MFA2	NaN
YHR165C	856570	PRP8	DBF3
YHR165C	856570	PRP8	DNA39
YHR165C	856570	PRP8	RNA8
YHR165C	856570	PRP8	SLT21
YHR165C	856570	PRP8	USA2
YIL108W	854698	NaN	NaN
YOR209C	854384	NPT1	NaN
YDR278C	NaN	NaN	NaN
YFL024C	850520	EPL1	NaN
YOR204W	854379	DED1	SPP81
YJR014W	853471	TMA22	RBF22
YDR352W	851954	YPQ2	NaN
YMR160W	855195	NaN	NaN
YLR425W	851145	TUS1	SOP10
YKR022C	853892	NTR2	NaN
YBR216C	852517	YBP1	NaN
YLR023C	850710	IZH3	NaN
YNR064C	855801	NaN	NaN
YPR118W	856234	MRI1	NaN
YFL012W-A	NaN	NaN	YFL013W-A
YKL081W	853781	TEF4	EFC1
YJL173C	853266	RFA3	RPA3
YCR020W-B	850384	HTL1	NaN
YOR009W	854173	TIR4	NaN
YGL216W	852655	KIP3	NaN
YGL155W	852722	CDC43	CAL1
YJL222W-A	NaN	NaN	NaN
YJR009C	853465	TDH2	GLD2
YJR009C	853465	TDH2	GAPDH
YLR378C	851095	SEC61	NaN
YGR250C	853165	RIE1	NaN
YML005W	855008	TRM12	TYW2
YBL068W	852211	PRS4	NaN
YLL062C	850664	MHT1	NaN
YNR005C	NaN	NaN	NaN
YKR027W	853898	BCH2	FMP50
YIR002C	854818	MPH1	NaN
YPR134W	856253	MSS18	NaN
YDR066C	851638	RTR2	NaN
YCL026C-B	850331	HBN1	YCL027C-A
YNL080C	855644	EOS1	NaN
YML127W	854912	RSC9	NaN
YDR487C	852098	RIB3	NaN
YAL062W	851237	GDH3	FUN51
YKR068C	853942	BET3	NaN
YCL034W	850323	LSB5	NaN
YPR051W	856163	MAK3	NAA30
YIL153W	854653	RRD1	YPA1
YDR513W	852124	GRX2	TTR1
YPL039W	856068	NaN	NaN
YAL023C	851210	PMT2	FUN25
YER002W	856719	NOP16	NaN
YGR195W	853109	SKI6	ECM20
YGR195W	853109	SKI6	RRP41
YMR112C	NaN	MED11	NaN
YCR038W-A	NaN	NaN	NaN
YMR025W	855040	CSI1	NaN
YLR214W	850911	FRE1	NaN
YBR044C	852332	TCM62	NaN
YCR005C	850361	CIT2	NaN
YDR057W	851627	YOS9	NaN
YLR027C	850714	AAT2	ASP5
YKL156C-A	NaN	NaN	NaN
YOR001W	854162	RRP6	NaN
YDR036C	851606	EHD3	MRP5
YPR009W	856118	SUT2	NaN
YPL172C	855931	COX10	NaN
YOR099W	854266	KTR1	NaN
YHR035W	856430	NEL1	NaN
YDL083C	855174	RPS16B	rp61R
YDL083C	855174	RPS16B	S16B
YDL083C	851476	RPS16B	rp61R
YDL083C	851476	RPS16B	S16B
YJR048W	853507	CYC1	iso-1-cytochrome c
YDL023C	NaN	NaN	SRF4
YIR001C	854817	SGN1	RBP1
YIR001C	854817	SGN1	RBP29
YBR064W	NaN	NaN	NaN
YPR149W	856272	NCE102	NCE2
YKL065W-A	3799975	NaN	NaN
YNL194C	855527	NaN	NaN
YPL042C	856065	SSN3	CDK8
YPL042C	856065	SSN3	GIG2
YPL042C	856065	SSN3	NUT7
YPL042C	856065	SSN3	RYE5
YPL042C	856065	SSN3	SRB10
YPL042C	856065	SSN3	UME5
YHR073W-A	NaN	NaN	NaN
YBL071C-B	1466440	NaN	NaN
YOR216C	854391	RUD3	GRP1
YOR132W	854300	VPS17	PEP21
YOR132W	854300	VPS17	VPT3
YNL190W	855531	NaN	NaN
YKR080W	853955	MTD1	NaN
YHR039C-A	856435	VMA10	YHR039C-B
YHR039C-A	856435	VMA10	YHR039BC
YIL123W	854683	SIM1	NaN
YBR090C	852387	NaN	NaN
YJR145C	856610	RPS4A	rp5
YJR145C	856610	RPS4A	S4A
YJR145C	856610	RPS4A	S7A
YJR145C	856610	RPS4A	YS6
YJR145C	853610	RPS4A	rp5
YJR145C	853610	RPS4A	S4A
YJR145C	853610	RPS4A	S7A
YJR145C	853610	RPS4A	YS6
YGR149W	853052	GPC1	NaN
YJR002W	853458	MPP10	NaN
YHR048W	856444	YHK8	NaN
YDR381C-A	851989	NaN	NaN
YDR077W	851649	SED1	NaN
YHL029C	856356	OCA5	NaN
YGL104C	852774	VPS73	NaN
YKR044W	853918	UIP5	NaN
YGL166W	852710	CUP2	ACE1
YFL034W	850510	MIL1	NaN
YMR286W	855330	MRPL33	YmL33
YDR238C	851824	SEC26	NaN
YHR186C	856593	KOG1	LAS24
YOR203W	NaN	NaN	NaN
YCR092C	850454	MSH3	NaN
YHR106W	856506	TRR2	NaN
YGL170C	852705	SPO74	NaN
YGR097W	852989	ASK10	RGC2
YLL052C	850674	AQY2	NaN
YMR199W	855239	CLN1	NaN
YOR295W	854470	UAF30	NaN
YIL133C	854673	RPL16A	RPL13
YIL133C	854673	RPL16A	L16A
YIL133C	854673	RPL16A	L21A
YIL133C	854673	RPL16A	rp22
YIL133C	854673	RPL16A	YL15
YDL086W	851472	NaN	NaN
YER088C-A	NaN	NaN	NaN
YNR051C	855787	BRE5	NaN
YBR230W-A	2777172	NaN	NaN
YAL063C-A	1466427	NaN	NaN
YML091C	854883	RPM2	NaN
YIL066W-A	NaN	NaN	NaN
YMR136W	855167	GAT2	NaN
YJR023C	NaN	NaN	NaN
YNR045W	855781	PET494	NaN
YOL106W	NaN	NaN	NaN
YPR110C	856226	RPC40	RPC5
YPR110C	856226	RPC40	AC40
YKL217W	853663	JEN1	NaN
YOR121C	NaN	NaN	NaN
YKR102W	853977	FLO10	NaN
YKR085C	853960	MRPL20	YmL20
YJR008W	853464	MHO1	NaN
YLR304C	851013	ACO1	GLU1
YGR021W	852904	NaN	NaN
YNL248C	855473	RPA49	A49
YPL004C	856103	LSP1	NaN
YBR176W	852474	ECM31	NaN
YDL006W	851558	PTC1	CWH47
YDL006W	851558	PTC1	KCS2
YDL006W	851558	PTC1	TPD1
YDL076C	851483	RXT3	NaN
YPR058W	856171	YMC1	NaN
YIL002W-A	1466493	NaN	NaN
YOL149W	854016	DCP1	NaN
YHR180C-B	NaN	NaN	NaN
YIR022W	854840	SEC11	NaN
YDR265W	851858	PEX10	PAS4
YNL042W-B	1466515	NaN	NaN
YOR059C	854225	NaN	YOR29-10
YIL136W	854670	OM45	NaN
YER027C	856749	GAL83	SPM1
YBR177C	852476	EHT1	NaN
YAR075W	NaN	NaN	NaN
YHR022C-A	1466527	NaN	NaN
YML058W-A	854944	HUG1	NaN
YHL042W	856343	NaN	NaN
YBR027C	852315	NaN	NaN
YKL112W	853748	ABF1	BAF1
YKL112W	853748	ABF1	OBF1
YKL112W	853748	ABF1	REB2
YKL112W	853748	ABF1	SBF1
YGR130C	853031	NaN	NaN
YER131W	856868	RPS26B	S26B
YAL031C	851202	GIP4	FUN21
YJR049C	853508	UTR1	NaN
YKL135C	853723	APL2	NaN
YML113W	854927	DAT1	NaN
YGL040C	852842	HEM2	OLE4
YGL040C	852842	HEM2	SLU1
YBR197C	852496	NaN	NaN
YJR079W	853542	NaN	NaN
YLR017W	850704	MEU1	NaN
YGL121C	852756	GPG1	NaN
YER161C	856908	SPT2	EXA1
YER161C	856908	SPT2	SIN1
YDR307W	851902	PMT7	NaN
YKL018W	853851	SWD2	CPS35
YKL018W	853851	SWD2	SAF37
YOR108W	854275	LEU9	NaN
YBR026C	852314	ETR1	MRF1
YBR026C	852314	ETR1	MRF1'
YBR026C	852314	ETR1	2-enoyl thioester reductase, E.C. 1.3.1.-
YPL248C	855828	GAL4	GAL81
YML132W	854907	COS3	NaN
YML132W	852605	COS3	NaN
YDR520C	852133	URC2	RRT4
YAR064W	851294	NaN	NaN
YOR106W	854273	VAM3	PTH1
YGR006W	852889	PRP18	NaN
YIL092W	854716	NaN	NaN
YAL025C	851208	MAK16	NaN
YDR168W	851746	CDC37	SMO1
YBR121C	NaN	GRS1	glycyl-tRNA synthetase
YDR113C	851691	PDS1	NaN
YGR159C	853064	NSR1	SHE5
YJR037W	NaN	NaN	NaN
YIR004W	854820	DJP1	ICS1
YIR004W	854820	DJP1	PAS22
YLR342W	851055	FKS1	CND1
YLR342W	851055	FKS1	CWH53
YLR342W	851055	FKS1	ETG1
YLR342W	851055	FKS1	GSC1
YLR342W	851055	FKS1	PBR1
YPL270W	855858	MDL2	NaN
YGR260W	853175	TNA1	NaN
YML064C	854938	TEM1	NaN
YIR020W-A	NaN	NaN	YIR020W-B
YPR202W	856332	NaN	NaN
YPR160W-A	NaN	NaN	NaN
YGL250W	852642	RMR1	NaN
YFR021W	850577	ATG18	AUT10
YFR021W	850577	ATG18	CVT18
YFR021W	850577	ATG18	NMR1
YFR021W	850577	ATG18	SVP1
YOR173W	854344	DCS2	NaN
YOL090W	854063	MSH2	PMS5
YDL071C	NaN	NaN	IRC1
YOR271C	854445	FSF1	NaN
YKL087C	853775	CYT2	CC1HL
YKL087C	853775	CYT2	cytochrome c1 heme lyase
YBR087W	852383	RFC5	NaN
YML056C	854948	IMD4	NaN
YGL252C	852640	RTG2	NaN
YBR270C	852573	BIT2	NaN
YOR349W	854531	CIN1	NaN
YNL229C	855492	URE2	[URE3]
YPR068C	856181	HOS1	NaN
YLR310C	851019	CDC25	CTN1
YLR310C	851019	CDC25	CDC25'
YKL074C	853788	MUD2	NaN
YBL067C	852212	UBP13	NaN
YNL257C	855464	SIP3	NaN
YPL121C	855982	MEI5	LPH6
YDR081C	851654	PDC2	NaN
YOL039W	854118	RPP2A	RPL44
YOL039W	854118	RPP2A	RPLA2
YEL066W	NaN	HPA3	NaN
YPR013C	856123	CMR3	NaN
YKR075W-A	NaN	NaN	NaN
YJL108C	853336	PRM10	NaN
YJR138W	853603	IML1	SEA1
YDR458C	852069	HEH2	NaN
YAL048C	851249	GEM1	GON1
YER069W	856800	ARG5,6	NaN
YPL051W	856056	ARL3	NaN
YDL131W	851425	LYS21	NaN
YCR020C-A	850383	MAK31	LSM9
YCR020C-A	850383	MAK31	NAA38
YCR020C-A	850383	MAK31	SMX1
YBL089W	852189	AVT5	NaN
YPL250C	855825	ATG41	NaN
YKR072C	853946	SIS2	HAL3
YIL044C	854767	AGE2	SAT2
YDR476C	852087	NaN	NaN
YER144C	856887	UBP5	NaN
YGL037C	852846	PNC1	NaN
YBR039W	852327	ATP3	NaN
YNL162W	855560	RPL42A	MAK18
YNL162W	855560	RPL42A	L41A
YNL162W	855560	RPL42A	L42A
YNL162W	855560	RPL42A	YL27
YNL162W	856544	RPL42A	MAK18
YNL162W	856544	RPL42A	L41A
YNL162W	856544	RPL42A	L42A
YNL162W	856544	RPL42A	YL27
YDR212W	851798	TCP1	CCT1
YLL060C	850666	GTT2	NaN
YKL126W	853733	YPK1	SLI2
YHR031C	856426	RRM3	RTT104
YEL034W	856677	HYP2	TIF51A
YEL034W	856677	HYP2	eIF-5A
YEL034W	856677	HYP2	eIF5A
YDR182W-A	1466434	NaN	NaN
YKL018C-A	853850	NaN	NaN
YDR101C	851678	ARX1	NaN
YPR106W	856221	ISR1	NaN
YJL135W	NaN	NaN	NaN
YKR045C	853919	NaN	NaN
YPR053C	NaN	NaN	NaN
YNL268W	855453	LYP1	NaN
YBR136W	852433	MEC1	ESR1
YBR136W	852433	MEC1	SAD3
YBR136W	852433	MEC1	RAD31
YNL169C	855552	PSD1	NaN
YMR135W-A	NaN	NaN	NaN
YLR429W	851148	CRN1	NaN
YGR031C-A	8656591	NAG1	NaN
YIR020C-B	NaN	NaN	NaN
YOR190W	854362	SPR1	SSG1
YJL185C	853254	ATG36	NaN
YLR056W	850745	ERG3	PSO6
YLR056W	850745	ERG3	SYR1
YPR198W	856327	SGE1	NOR1
YDR493W	852104	MZM1	AIM8
YDR493W	852104	MZM1	FMP36
YBR097W	852394	VPS15	GRD8
YBR097W	852394	VPS15	VAC4
YBR097W	852394	VPS15	VPL19
YBR097W	852394	VPS15	VPS40
YBL107C	852167	MIX23	NaN
YBL074C	852205	AAR2	NaN
YMR260C	855302	TIF11	NaN
YLR411W	851129	CTR3	NaN
YPR120C	856237	CLB5	NaN
YPL090C	856015	RPS6A	LPG18
YPL090C	856015	RPS6A	RPS101
YPL090C	856015	RPS6A	RPS102
YPL090C	856015	RPS6A	rp9
YPL090C	856015	RPS6A	S10A
YPL090C	856015	RPS6A	S6A
YPL090C	856015	RPS6A	YS4
YPL090C	852479	RPS6A	LPG18
YPL090C	852479	RPS6A	RPS101
YPL090C	852479	RPS6A	RPS102
YPL090C	852479	RPS6A	rp9
YPL090C	852479	RPS6A	S10A
YPL090C	852479	RPS6A	S6A
YPL090C	852479	RPS6A	YS4
YPL125W	855978	KAP120	LPH2
YDL125C	851432	HNT1	NaN
YBR071W	852363	NaN	NaN
YDR539W	852152	FDC1	NaN
YDR239C	851825	NaN	NaN
YAL056C-A	NaN	NaN	YAL058C-A
YOR052C	854217	NaN	YOR29-03
YOL034W	854123	SMC5	NaN
YLR198C	NaN	NaN	NaN
YCR102W-A	NaN	NaN	NaN
YOR137C	854305	SIA1	NaN
YIR021W-A	1466495	NaN	NaN
YDR302W	851896	GPI11	NaN
YOR038C	854203	HIR2	SPT1
YGR274C	853191	TAF1	TAF130
YGR274C	853191	TAF1	TAF145
YGR274C	853191	TAF1	KAT4
YGR274C	853191	TAF1	TafII130
YGR274C	853191	TAF1	TafII145
YBR212W	852513	NGR1	RBP1
YOR303W	854479	CPA1	NaN
YDL066W	851493	IDP1	NaN
YNL104C	855619	LEU4	NaN
YNL205C	NaN	NaN	NaN
YKR082W	853957	NUP133	RAT3
YHR154W	856559	RTT107	ESC4
YHL032C	856353	GUT1	NaN
YDR136C	NaN	VPS61	NaN
YBL034C	852246	STU1	NaN
YBR180W	852478	DTR1	NaN
YJL156C	853285	SSY5	NaN
YIL009W	854808	FAA3	NaN
YDR129C	851707	SAC6	ABP67
YLR467C-A	NaN	NaN	NaN
YLR170C	850868	APS1	YAP19
YJL103C	853341	GSM1	NaN
YJR098C	853561	NaN	NaN
YLL036C	850623	PRP19	PSO4
YFR006W	850556	NaN	NaN
YNL067W	855658	RPL9B	L8B
YNL067W	855658	RPL9B	L9B
YNL067W	855658	RPL9B	rp24
YNL067W	855658	RPL9B	YL11
YPL088W	856017	NaN	NaN
YLR228C	850928	ECM22	NaN
YNL026W	855705	SAM50	OMP85
YNL026W	855705	SAM50	TOB55
YDR043C	851613	NRG1	NaN
YCR041W	850408	NaN	NaN
YLR103C	850793	CDC45	SLD4
YHR003C	856392	TCD1	NaN
YOL117W	854032	RRI2	CSN10
YCR069W	850433	CPR4	CYP4
YCR069W	850433	CPR4	SCC3
YCR069W	850433	CPR4	YCR070W
YLR079W	850768	SIC1	SDB25
YHR175W-A	1466530	NaN	NaN
YIL141W	NaN	NaN	NaN
YHL047C	856338	ARN2	TAF1
YLR164W	850861	SHH4	NaN
YIL098C	854709	FMC1	NaN
YPL175W	855928	SPT14	CWH6
YPL175W	855928	SPT14	GPI3
YCR025C	NaN	NaN	NaN
YPR067W	856180	ISA2	NaN
YJR150C	853615	DAN1	CCW13
YDR275W	851868	BSC2	NaN
YOL053W	854103	AIM39	NaN
YFR036W	850597	CDC26	HIT3
YFR036W	850597	CDC26	SCD26
YKL014C	853855	URB1	NPA1
YBR060C	852352	ORC2	RRR1
YBR060C	852352	ORC2	SIR5
YIL065C	854745	FIS1	MDV2
YGR161C	853065	RTS3	NaN
YCR097W-A	NaN	NaN	NaN
YKL096W-A	853765	CWP2	LPR1
YKL096W-A	853765	CWP2	YKL097W-A
YPR072W	856186	NOT5	NaN
YJL006C	853450	CTK2	NaN
YML030W	854978	RCF1	NaN
YBR259W	852562	NaN	NaN
YJR005W	853461	APL1	YAP80
YMR118C	855145	SHH3	NaN
YOL005C	854157	RPB11	B12.5
YOL020W	854139	TAT2	LTG3
YOL020W	854139	TAT2	SAB2
YOL020W	854139	TAT2	SCM2
YOL020W	854139	TAT2	TAP2
YER038C	856760	KRE29	NSE6
YKR038C	853910	KAE1	NaN
YKR048C	853922	NAP1	NaN
YLR264W	850969	RPS28B	RPS33B
YLR264W	850969	RPS28B	S28B
YLR264W	850969	RPS28B	S33B
YLR264W	850969	RPS28B	YS27
YIL068C	854742	SEC6	NaN
YOR365C	854548	NaN	NaN
YLR231C	850933	BNA5	NaN
YGL082W	852798	NaN	NaN
YMR048W	855067	CSM3	NaN
YER094C	856830	PUP3	SCS32
YDR089W	851663	VTC5	NaN
YBR014C	852302	GRX7	NaN
YNL044W	855683	YIP3	NaN
YLR008C	850694	PAM18	TIM14
YDR471W	852082	RPL27B	L27B
YJL009W	NaN	NaN	NaN
YDR319C	851917	NaN	FIT2A
YJL202C	NaN	NaN	NaN
YPL038W-A	1466521	NaN	NaN
YPR069C	856182	SPE3	NaN
YKL070W	853793	NaN	NaN
YMR233W	855273	TRI1	NaN
YDR228C	851814	PCF11	NaN
YGL012W	852872	ERG4	NaN
YPL164C	855939	MLH3	NaN
YPL163C	855940	SVS1	NaN
YLR069C	850758	MEF1	NaN
YHR052W-A	NaN	NaN	NaN
YLR403W	851119	SFP1	[ISP(+)]
YLR403W	851119	SFP1	[ISP+]
YNL028W	NaN	NaN	NaN
YOR207C	854382	RET1	PDS2
YOR207C	854382	RET1	RPC128
YOR207C	854382	RET1	RPC2
YOR207C	854382	RET1	C128
YOR092W	854259	ECM3	YOR3165W
YNL263C	855458	YIF1	NaN
YAL037C-A	1466428	NaN	NaN
YIL139C	854667	REV7	NaN
YLR072W	850761	LAM6	NaN
YOL065C	854089	INP54	NaN
YNL059C	855665	ARP5	NaN
YMR149W	855180	SWP1	NaN
YML073C	854902	RPL6A	YL16A
YML073C	854902	RPL6A	L17A
YML073C	854902	RPL6A	L6A
YML073C	854902	RPL6A	rp18
YML073C	854902	RPL6A	YL16
YBR143C	852440	SUP45	SAL4
YBR143C	852440	SUP45	SUP1
YBR143C	852440	SUP45	SUP47
YBR143C	852440	SUP45	eRF1
YEL036C	856675	ANP1	GEM3
YEL036C	856675	ANP1	MNN8
YBR298C	852601	MAL31	MAL3T
YBR298C	852601	MAL31	MALT
YOR381W-A	1466489	NaN	NaN
YDR425W	852035	SNX41	NaN
YGL256W	852636	ADH4	NRC465
YGL256W	852636	ADH4	ZRG5
YHR143W	856546	DSE2	NaN
YPL014W	856093	CIP1	NaN
YGL075C	852805	MPS2	MMC1
YDL160C	851394	DHH1	NaN
YNL301C	854029	RPL18B	RP28A
YNL301C	854029	RPL18B	RP28B
YNL301C	854029	RPL18B	L18B
YNL301C	854029	RPL18B	rp28B
YNL301C	855415	RPL18B	RP28A
YNL301C	855415	RPL18B	RP28B
YNL301C	855415	RPL18B	L18B
YNL301C	855415	RPL18B	rp28B
YNL193W	855528	NaN	NaN
YGL248W	852644	PDE1	NaN
YOR093C	854260	CMR2	NaN
YLR110C	850800	CCW12	NaN
YHL041W	NaN	NaN	NaN
YGL213C	852659	SKI8	REC103
YML129C	854910	COX14	NaN
YNR041C	855778	COQ2	NaN
YNL210W	855511	MER1	NaN
YGL026C	852858	TRP5	NaN
YDR042C	851612	NaN	NaN
YOR343C	NaN	NaN	NaN
YER147C-A	NaN	NaN	NaN
YBR150C	852447	TBS1	NaN
YKR087C	853962	OMA1	NaN
YMR075W	855097	RCO1	NaN
YHR064C	856461	SSZ1	PDR13
YML075C	854900	HMG1	NaN
YGR194C	853108	XKS1	NaN
YJR039W	853495	NaN	NaN
YKR073C	NaN	NaN	NaN
YOL013W-B	NaN	NaN	YOL013W-A
YKL091C	853771	NaN	SFH1
YNL126W	855597	SPC98	NaN
YKR062W	853936	TFA2	NaN
YKL068W-A	1500487	NaN	NaN
YBR042C	852330	CST26	PSI1
YAL018C	851215	LDS1	NaN
YDR097C	851671	MSH6	PMS3
YIL163C	854643	NaN	NaN
YAL064W-B	851233	NaN	NaN
YNL277W	855444	MET2	NaN
YOR274W	854448	MOD5	NaN
YJL189W	853250	RPL39	PUB2
YJL189W	853250	RPL39	RPL46
YJL189W	853250	RPL39	SPB2
YJL189W	853250	RPL39	L39
YJL189W	853250	RPL39	L46
YJL189W	853250	RPL39	YL40
YHL015W-A	1466525	NaN	NaN
YLR117C	850808	CLF1	NTC77
YLR117C	850808	CLF1	SYF3
YDR119W	851697	VBA4	NaN
YER013W	856732	PRP22	NaN
YOL107W	854043	NaN	NaN
YDR422C	852032	SIP1	NaN
YPL137C	855967	GIP3	NaN
YKL157W	853699	APE2	LAP1
YKL157W	853699	APE2	YKL158W
YPL091W	856014	GLR1	LPG17
YKR052C	853926	MRS4	NaN
YDR363W	851965	ESC2	NaN
YDR169C-A	1466433	NaN	NaN
YBR229C	852530	ROT2	GLS2
YJR040W	853497	GEF1	CLC
YGR172C	853082	YIP1	NaN
YPR122W	856240	AXL1	FUS5
YPR122W	856240	AXL1	STE22
YHR073W	856472	OSH3	NaN
YPR171W	856301	BSP1	NaN
YLR347W-A	NaN	NaN	NaN
YDR060W	851632	MAK21	NOC1
YHR055C	856450	CUP1-2	CUP1
YHR055C	856452	CUP1-2	CUP1
YJR085C	853547	NaN	NaN
YER137C	856877	NaN	NaN
YDR061W	851633	NaN	NaN
YBR126W-B	NaN	NaN	NaN
YCL042W	850315	NaN	NaN
YOR157C	854328	PUP1	NaN
YNL310C	855406	ZIM17	HEP1
YNL310C	855406	ZIM17	TIM15
YNL310C	855406	ZIM17	FMP28
YGL096W	852783	TOS8	NaN
YGR240C-A	1466463	NaN	NaN
YOR252W	854426	TMA16	RBF17
YEL046C	856665	GLY1	NaN
YAL034W-A	851197	MTW1	DSN3
YAL034W-A	851197	MTW1	NSL2
YCR063W	850427	BUD31	CWC14
YEL053C	856657	MAK10	NAA35
YNL187W	855534	SWT21	NaN
YDL028C	851533	MPS1	RPK1
YCR036W	850402	RBK1	NaN
YNL034W	855697	NaN	NaN
YHR025W	856420	THR1	NaN
YJL061W	853385	NUP82	HRB187
YMR319C	855369	FET4	NaN
YOL122C	854027	SMF1	SBS1
YLR233C	850934	EST1	NaN
YDR034W-B	851604	NaN	NaN
YNL119W	855603	NCS2	TUC2
YJL008C	853447	CCT8	NaN
YJL186W	853253	MNN5	NaN
YIL026C	854786	IRR1	SCC3
YJR120W	853584	NaN	NaN
YBL071C	852208	NaN	NaN
YML114C	854926	TAF8	TAF65
YML114C	854926	TAF8	TafII65
YHR182C-A	NaN	NaN	NaN
YER105C	856842	NUP157	NaN
YJR069C	853532	HAM1	NaN
YBR111W-A	1466445	SUS1	NaN
YOL161C	854003	PAU20	NaN
YOR072W	NaN	NaN	YOR29-23
YBR158W	852455	AMN1	CST13
YBR158W	852455	AMN1	ICS4
YDR358W	851960	GGA1	NaN
YDR544C	NaN	NaN	NaN
YLR390W-A	851107	CCW14	SSR1
YLR390W-A	851107	CCW14	YLR391W
YLR390W-A	851107	CCW14	YLR391W-A
YLR390W-A	851107	CCW14	ICWP
YGL098W	852780	USE1	SLT1
YDR460W	852071	TFB3	RIG2
YNL304W	855412	YPT11	NaN
YGR074W	852964	SMD1	SPP92
YGR074W	852964	SMD1	Sm D1
YPR181C	856311	SEC23	NaN
YOL155W-A	1466474	NaN	NaN
YGR098C	852990	ESP1	NaN
YIL144W	854662	NaN	HEC1
YIL144W	854662	NaN	NDC80
YDL176W	851378	NaN	NaN
YOL029C	854128	NaN	NaN
YEL059W	NaN	HHY1	ENV6
YNR036C	855772	MRPS12	NaN
YDR130C	851708	FIN1	NaN
YEL040W	856671	UTR2	CRH2
YBR284W	852587	NaN	NaN
YDR214W	851800	AHA1	NaN
YGL145W	852732	TIP20	TIP1
YDR002W	851565	YRB1	CST20
YDR002W	851565	YRB1	HTN1
YDR002W	851565	YRB1	SFO1
YDL242W	NaN	NaN	NaN
YLR253W	850955	MCP2	NaN
YKL183C-A	1500485	NaN	NaN
YEL010W	NaN	NaN	NaN
YKR058W	853932	GLG1	NaN
YJR130C	853594	STR2	NaN
YGR228W	NaN	NaN	NaN
YGR086C	852977	PIL1	NaN
YPL092W	856013	SSU1	LPG16
YDR266C	851859	HEL2	NaN
YML001W	855012	YPT7	AST4
YML001W	855012	YPT7	VAM4
YIL016W	854796	SNL1	NaN
YGR273C	853190	NaN	NaN
YDR199W	NaN	NaN	NaN
YBR091C	852388	TIM12	MRS5
YGL050W	852832	TYW3	NaN
YIL119C	854687	RPI1	NaN
YOL046C	NaN	NaN	NaN
YGR183C	853095	QCR9	UCR9
YMR308C	855356	PSE1	KAP121
YNL039W	855689	BDP1	TFC5
YNL039W	855689	BDP1	TFC7
YNL039W	855689	BDP1	"B"""
YNL039W	855689	BDP1	TFIIIB90
YJR140W-A	NaN	NaN	NaN
YPL145C	855958	KES1	BSR3
YPL145C	855958	KES1	LPI3
YPL145C	855958	KES1	OSH4
YMR240C	855281	CUS1	NaN
YKR094C	853969	RPL40B	CEP52B
YKR094C	853969	RPL40B	UB12
YKR094C	853969	RPL40B	UBI2
YKR094C	853969	RPL40B	CEP52A
