ENSG_ID	HGNC_ID	GeneName	GeneSynonym	NCBI_ID
ENSG00000097021	HGNC:24157	ACOT7	ACT	11332
ENSG00000097021	HGNC:24157	ACOT7	BACH	11332
ENSG00000097021	HGNC:24157	ACOT7	CTE-II	11332
ENSG00000097021	HGNC:24157	ACOT7	hBACH	11332
ENSG00000097021	HGNC:24157	ACOT7	LACH1	11332
ENSG00000097021	HGNC:24157	ACOT7	MGC1126	11332
ENSG00000101473	HGNC:15919	ACOT8	hACTE-III	10005
ENSG00000101473	HGNC:15919	ACOT8	hTE	10005
ENSG00000101473	HGNC:15919	ACOT8	NAP1	10005
ENSG00000101473	HGNC:15919	ACOT8	PTE-2	10005
ENSG00000101473	HGNC:15919	ACOT8	PTE1	10005
ENSG00000123130	HGNC:17152	ACOT9	ACATE2	23597
ENSG00000123130	HGNC:17152	ACOT9	CGI-16	23597
ENSG00000123130	HGNC:17152	ACOT9	MT-ACT48	23597
ENSG00000161533	HGNC:119	ACOX1	PALMCOX	51
ENSG00000168306	HGNC:120	ACOX2	BRCACOX	8309
ENSG00000168306	HGNC:120	ACOX2	BRCOX	8309
ENSG00000168306	HGNC:120	ACOX2	THCCox	8309
ENSG00000087008	HGNC:121	ACOX3	NaN	8310
ENSG00000153093	HGNC:25621	ACOXL	FLJ11042	55289
ENSG00000143727	HGNC:122	ACP1	HAAP	52
ENSG00000143727	HGNC:122	ACP1	LMW-PTP	52
ENSG00000143727	HGNC:122	ACP1	LMWPTP	52
ENSG00000134575	HGNC:123	ACP2	LAP	53
ENSG00000014257	HGNC:125	ACP3	ACP-3	55
ENSG00000014257	HGNC:125	ACP3	ACPP	55
ENSG00000014257	HGNC:125	ACP3	PAP	55
ENSG00000014257	HGNC:125	ACP3	TM-PAP	55
ENSG00000142513	HGNC:14376	ACP4	ACPT	93650
ENSG00000102575	HGNC:124	ACP5	HPAP	54
ENSG00000102575	HGNC:124	ACP5	TRAcP	54
ENSG00000102575	HGNC:124	ACP5	TRAP	54
ENSG00000162836	HGNC:29609	ACP6	ACPL1	51205
ENSG00000162836	HGNC:29609	ACP6	LPAP	51205
ENSG00000183760	HGNC:33781	ACP7	FLJ16165	390928
ENSG00000183760	HGNC:33781	ACP7	PAPL	390928
ENSG00000183760	HGNC:33781	ACP7	PAPL1	390928
ENSG00000100312	HGNC:126	ACR	NaN	49
ENSG00000111644	HGNC:17195	ACRBP	CT23	84519
ENSG00000111644	HGNC:17195	ACRBP	OY-TES-1	84519
ENSG00000111644	HGNC:17195	ACRBP	SP32	84519
ENSG00000134940	HGNC:127	ACRV1	D11S4365	56
ENSG00000134940	HGNC:127	ACRV1	SP-10	56
ENSG00000134940	HGNC:127	ACRV1	SPACA2	56
ENSG00000103740	HGNC:29567	ACSBG1	BG1	23205
ENSG00000103740	HGNC:29567	ACSBG1	BGM	23205
ENSG00000103740	HGNC:29567	ACSBG1	FLJ30320	23205
ENSG00000103740	HGNC:29567	ACSBG1	hBG1	23205
ENSG00000103740	HGNC:29567	ACSBG1	hsBG	23205
ENSG00000103740	HGNC:29567	ACSBG1	KIAA0631	23205
ENSG00000103740	HGNC:29567	ACSBG1	MGC14352	23205
ENSG00000130377	HGNC:24174	ACSBG2	BGR	81616
ENSG00000130377	HGNC:24174	ACSBG2	DKFZp434K1635	81616
ENSG00000130377	HGNC:24174	ACSBG2	PRTD-NY3	81616
ENSG00000167107	HGNC:26101	ACSF2	ACSMW	80221
ENSG00000167107	HGNC:26101	ACSF2	FLJ20920	80221
ENSG00000176715	HGNC:27288	ACSF3	NaN	197322
ENSG00000151726	HGNC:3569	ACSL1	ACS1	2180
ENSG00000151726	HGNC:3569	ACSL1	FACL1	2180
ENSG00000151726	HGNC:3569	ACSL1	FACL2	2180
ENSG00000151726	HGNC:3569	ACSL1	LACS	2180
ENSG00000151726	HGNC:3569	ACSL1	LACS1	2180
ENSG00000151726	HGNC:3569	ACSL1	LACS2	2180
ENSG00000123983	HGNC:3570	ACSL3	ACS3	2181
ENSG00000123983	HGNC:3570	ACSL3	FACL3	2181
ENSG00000123983	HGNC:3570	ACSL3	PRO2194	2181
ENSG00000068366	HGNC:3571	ACSL4	ACS4	2182
ENSG00000068366	HGNC:3571	ACSL4	FACL4	2182
ENSG00000068366	HGNC:3571	ACSL4	LACS4	2182
ENSG00000068366	HGNC:3571	ACSL4	MRX63	2182
ENSG00000068366	HGNC:3571	ACSL4	MRX68	2182
ENSG00000197142	HGNC:16526	ACSL5	ACS2	51703
ENSG00000197142	HGNC:16526	ACSL5	ACS5	51703
ENSG00000197142	HGNC:16526	ACSL5	FACL5	51703
ENSG00000164398	HGNC:16496	ACSL6	ACS2	23305
ENSG00000164398	HGNC:16496	ACSL6	FACL6	23305
ENSG00000164398	HGNC:16496	ACSL6	KIAA0837	23305
ENSG00000164398	HGNC:16496	ACSL6	LACS2	23305
ENSG00000164398	HGNC:16496	ACSL6	LACS5	23305
ENSG00000166743	HGNC:18049	ACSM1	BUCS1	116285
ENSG00000166743	HGNC:18049	ACSM1	MACS1	116285
ENSG00000183747	HGNC:32017	ACSM2A	A-923A4.1	123876
ENSG00000183747	HGNC:32017	ACSM2A	ACSM2	123876
ENSG00000183747	HGNC:32017	ACSM2A	MGC150530	123876
ENSG00000066813	HGNC:30931	ACSM2B	ACSM2	348158
ENSG00000066813	HGNC:30931	ACSM2B	HXMA	348158
ENSG00000066813	HGNC:30931	ACSM2B	HYST1046	348158
ENSG00000005187	HGNC:10522	ACSM3	SA	6296
ENSG00000005187	HGNC:10522	ACSM3	SAH	6296
ENSG00000215009	HGNC:32016	ACSM4	NaN	341392
ENSG00000183549	HGNC:26060	ACSM5	FLJ20581	54988
ENSG00000173124	HGNC:31665	ACSM6	bA310E22.3	142827
ENSG00000173124	HGNC:31665	ACSM6	C10orf129	142827
ENSG00000154930	HGNC:16091	ACSS1	ACAS2L	84532
ENSG00000154930	HGNC:16091	ACSS1	AceCS2L	84532
ENSG00000154930	HGNC:16091	ACSS1	dJ568C11.3	84532
ENSG00000154930	HGNC:16091	ACSS1	MGC33843	84532
ENSG00000131069	HGNC:15814	ACSS2	ACAS2	55902
ENSG00000131069	HGNC:15814	ACSS2	AceCS	55902
ENSG00000131069	HGNC:15814	ACSS2	ACS	55902
ENSG00000131069	HGNC:15814	ACSS2	ACSA	55902
ENSG00000131069	HGNC:15814	ACSS2	dJ1161H23.1	55902
ENSG00000111058	HGNC:24723	ACSS3	FLJ21963	79611
ENSG00000143632	HGNC:129	ACTA1	ACTA	58
ENSG00000143632	HGNC:129	ACTA1	NEM3	58
ENSG00000107796	HGNC:130	ACTA2	ACTSA	59
ENSG00000075624	HGNC:132	ACTB	NaN	60
ENSG00000169067	HGNC:17780	ACTBL2	DKFZp686D0972	345651
ENSG00000159251	HGNC:143	ACTC1	ACTC	70
ENSG00000159251	HGNC:143	ACTC1	CMD1R	70
ENSG00000184009	HGNC:144	ACTG1	ACTG	71
ENSG00000184009	HGNC:144	ACTG1	DFNA20	71
ENSG00000184009	HGNC:144	ACTG1	DFNA26	71
ENSG00000163017	HGNC:145	ACTG2	ACTA3	72
ENSG00000163017	HGNC:145	ACTG2	ACTL3	72
ENSG00000163017	HGNC:145	ACTG2	ACTSG	72
ENSG00000288649	HGNC:16127	ACTL10	C20orf134	170487
ENSG00000136518	HGNC:24124	ACTL6A	Actl6	86
ENSG00000136518	HGNC:24124	ACTL6A	Arp4	86
ENSG00000136518	HGNC:24124	ACTL6A	BAF53A	86
ENSG00000136518	HGNC:24124	ACTL6A	INO80K	86
ENSG00000136518	HGNC:24124	ACTL6A	SMARCN1	86
ENSG00000077080	HGNC:160	ACTL6B	ACTL6	51412
ENSG00000077080	HGNC:160	ACTL6B	BAF53B	51412
ENSG00000077080	HGNC:160	ACTL6B	SMARCN2	51412
ENSG00000187003	HGNC:161	ACTL7A	NaN	10881
ENSG00000148156	HGNC:162	ACTL7B	Tact1	10880
ENSG00000117148	HGNC:24018	ACTL8	CT57	81569
ENSG00000181786	HGNC:28494	ACTL9	MGC33407	284382
ENSG00000072110	HGNC:163	ACTN1	NaN	87
ENSG00000077522	HGNC:164	ACTN2	NaN	88
ENSG00000248746	HGNC:165	ACTN3	NaN	89
ENSG00000130402	HGNC:166	ACTN4	FSGS1	81
ENSG00000131966	HGNC:17372	ACTR10	ACTR11	55860
ENSG00000131966	HGNC:17372	ACTR10	Arp10	55860
ENSG00000131966	HGNC:17372	ACTR10	Arp11	55860
ENSG00000131966	HGNC:17372	ACTR10	HARP11	55860
ENSG00000138107	HGNC:167	ACTR1A	ARP1	10121
ENSG00000138107	HGNC:167	ACTR1A	Arp1A	10121
ENSG00000115073	HGNC:168	ACTR1B	Arp1B	10120
ENSG00000115073	HGNC:168	ACTR1B	CTRN2	10120
ENSG00000138071	HGNC:169	ACTR2	ARP2	10097
ENSG00000115091	HGNC:170	ACTR3	ARP3	10096
ENSG00000133627	HGNC:17256	ACTR3B	ARP11	57180
ENSG00000133627	HGNC:17256	ACTR3B	ARP3beta	57180
ENSG00000106526	HGNC:37282	ACTR3C	ARP11	653857
ENSG00000101442	HGNC:14671	ACTR5	Arp5	79913
ENSG00000101442	HGNC:14671	ACTR5	FLJ12785	79913
ENSG00000101442	HGNC:14671	ACTR5	INO80M	79913
ENSG00000075089	HGNC:24025	ACTR6	ARP6	64431
ENSG00000075089	HGNC:24025	ACTR6	FLJ13433	64431
ENSG00000113812	HGNC:14672	ACTR8	ARP8	93973
ENSG00000113812	HGNC:14672	ACTR8	INO80N	93973
ENSG00000123165	HGNC:24027	ACTRT1	AIP1	139741
ENSG00000123165	HGNC:24027	ACTRT1	ARIP1	139741
ENSG00000123165	HGNC:24027	ACTRT1	Arp-T1	139741
ENSG00000123165	HGNC:24027	ACTRT1	KIAA0705	139741
ENSG00000169717	HGNC:24026	ACTRT2	ACTRT2	140625
ENSG00000169717	HGNC:24026	ACTRT2	Arp-T2	140625
ENSG00000169717	HGNC:24026	ACTRT2	ARPM2	140625
ENSG00000169717	HGNC:24026	ACTRT2	FLJ25424	140625
ENSG00000184378	HGNC:24022	ACTRT3	ARPM1	84517
ENSG00000115170	HGNC:171	ACVR1	ACVR1A	90
ENSG00000115170	HGNC:171	ACVR1	ACVRLK2	90
ENSG00000115170	HGNC:171	ACVR1	ALK2	90
ENSG00000115170	HGNC:171	ACVR1	SKR1	90
ENSG00000135503	HGNC:172	ACVR1B	ActRIB	91
ENSG00000135503	HGNC:172	ACVR1B	ACVRLK4	91
ENSG00000135503	HGNC:172	ACVR1B	ALK4	91
ENSG00000135503	HGNC:172	ACVR1B	SKR2	91
ENSG00000123612	HGNC:18123	ACVR1C	ACVRLK7	130399
ENSG00000123612	HGNC:18123	ACVR1C	ALK7	130399
ENSG00000121989	HGNC:173	ACVR2A	ACTRII	92
ENSG00000121989	HGNC:173	ACVR2A	ACVR2	92
ENSG00000114739	HGNC:174	ACVR2B	ActR-IIB	93
ENSG00000139567	HGNC:175	ACVRL1	ACVRLK1	94
ENSG00000139567	HGNC:175	ACVRL1	ALK1	94
ENSG00000139567	HGNC:175	ACVRL1	HHT	94
ENSG00000139567	HGNC:175	ACVRL1	HHT2	94
ENSG00000139567	HGNC:175	ACVRL1	ORW2	94
ENSG00000243989	HGNC:177	ACY1	NaN	95
ENSG00000132744	HGNC:24104	ACY3	ACY-3	91703
ENSG00000132744	HGNC:24104	ACY3	HCBP1	91703
ENSG00000132744	HGNC:24104	ACY3	MGC9740	91703
ENSG00000119640	HGNC:179	ACYP1	NaN	97
ENSG00000170634	HGNC:180	ACYP2	NaN	98
ENSG00000196839	HGNC:186	ADA	ADA1	100
ENSG00000093072	HGNC:1839	ADA2	ADGF	51816
ENSG00000093072	HGNC:1839	ADA2	CECR1	51816
ENSG00000093072	HGNC:1839	ADA2	IDGFL	51816
ENSG00000164113	HGNC:30713	ADAD1	Tenr	132612
ENSG00000140955	HGNC:30714	ADAD2	FLJ00337	161931
ENSG00000140955	HGNC:30714	ADAD2	TENRL	161931
ENSG00000168803	HGNC:31853	ADAL	NaN	161823
ENSG00000137845	HGNC:188	ADAM10	CD156C	102
ENSG00000137845	HGNC:188	ADAM10	HsT18717	102
ENSG00000137845	HGNC:188	ADAM10	kuz	102
ENSG00000137845	HGNC:188	ADAM10	MADM	102
ENSG00000073670	HGNC:189	ADAM11	MDC	4185
ENSG00000148848	HGNC:190	ADAM12	MCMPMltna	8038
ENSG00000148848	HGNC:190	ADAM12	MLTN	8038
ENSG00000143537	HGNC:193	ADAM15	MDC15	8751
ENSG00000151694	HGNC:195	ADAM17	CD156B	6868
ENSG00000151694	HGNC:195	ADAM17	cSVP	6868
ENSG00000151694	HGNC:195	ADAM17	TACE	6868
ENSG00000168619	HGNC:196	ADAM18	ADAM27	8749
ENSG00000168619	HGNC:196	ADAM18	tMDCIII	8749
ENSG00000135074	HGNC:197	ADAM19	MLTNB	8728
ENSG00000104755	HGNC:198	ADAM2	CT15	2515
ENSG00000104755	HGNC:198	ADAM2	FTNB	2515
ENSG00000104755	HGNC:198	ADAM2	PH-30b	2515
ENSG00000104755	HGNC:198	ADAM2	PH30	2515
ENSG00000134007	HGNC:199	ADAM20	NaN	8748
ENSG00000139985	HGNC:200	ADAM21	ADAM31	8747
ENSG00000008277	HGNC:201	ADAM22	MDC2	53616
ENSG00000114948	HGNC:202	ADAM23	MDC3	8745
ENSG00000042980	HGNC:206	ADAM28	ADAM23	10863
ENSG00000042980	HGNC:206	ADAM28	eMDCII	10863
ENSG00000042980	HGNC:206	ADAM28	MDC-Lm	10863
ENSG00000042980	HGNC:206	ADAM28	MDC-Ls	10863
ENSG00000168594	HGNC:207	ADAM29	CT73	11086
ENSG00000168594	HGNC:207	ADAM29	svph1	11086
ENSG00000134249	HGNC:208	ADAM30	svph4	11085
ENSG00000197140	HGNC:15479	ADAM32	NaN	203102
ENSG00000149451	HGNC:15478	ADAM33	C20orf153	80332
ENSG00000149451	HGNC:15478	ADAM33	dJ964F7.1	80332
ENSG00000149451	HGNC:15478	ADAM33	DKFZp434K0521	80332
ENSG00000069206	HGNC:214	ADAM7	EAPI	8756
ENSG00000069206	HGNC:214	ADAM7	GP-83	8756
ENSG00000151651	HGNC:215	ADAM8	CD156	101
ENSG00000151651	HGNC:215	ADAM8	CD156A	101
ENSG00000151651	HGNC:215	ADAM8	MS2	101
ENSG00000168615	HGNC:216	ADAM9	CORD9	8754
ENSG00000168615	HGNC:216	ADAM9	KIAA0021	8754
ENSG00000168615	HGNC:216	ADAM9	MCMP	8754
ENSG00000168615	HGNC:216	ADAM9	MDC9	8754
ENSG00000168615	HGNC:216	ADAM9	Mltng	8754
ENSG00000134028	HGNC:16299	ADAMDEC1	M12.219	27299
ENSG00000154734	HGNC:217	ADAMTS1	C3-C5	9510
ENSG00000154734	HGNC:217	ADAMTS1	KIAA1346	9510
ENSG00000154734	HGNC:217	ADAMTS1	METH1	9510
ENSG00000142303	HGNC:13201	ADAMTS10	ADAM-TS10	81794
ENSG00000151388	HGNC:14605	ADAMTS12	NaN	81792
ENSG00000160323	HGNC:1366	ADAMTS13	C9orf8	11093
ENSG00000160323	HGNC:1366	ADAMTS13	DKFZp434C2322	11093
ENSG00000160323	HGNC:1366	ADAMTS13	FLJ42993	11093
ENSG00000160323	HGNC:1366	ADAMTS13	MGC118899	11093
ENSG00000160323	HGNC:1366	ADAMTS13	MGC118900	11093
ENSG00000160323	HGNC:1366	ADAMTS13	TTP	11093
ENSG00000160323	HGNC:1366	ADAMTS13	vWF-CP	11093
ENSG00000160323	HGNC:1366	ADAMTS13	VWFCP	11093
ENSG00000138316	HGNC:14899	ADAMTS14	NaN	140766
ENSG00000166106	HGNC:16305	ADAMTS15	NaN	170689
ENSG00000145536	HGNC:17108	ADAMTS16	ADAMTS16s	170690
ENSG00000140470	HGNC:17109	ADAMTS17	FLJ16363	170691
ENSG00000140470	HGNC:17109	ADAMTS17	FLJ32769	170691
ENSG00000140873	HGNC:17110	ADAMTS18	ADAMTS21	170692
ENSG00000145808	HGNC:17111	ADAMTS19	NaN	171019
ENSG00000087116	HGNC:218	ADAMTS2	ADAM-TS2	9509
ENSG00000087116	HGNC:218	ADAMTS2	ADAMTS-3	9509
ENSG00000087116	HGNC:218	ADAMTS2	hPCPNI	9509
ENSG00000087116	HGNC:218	ADAMTS2	NPI	9509
ENSG00000087116	HGNC:218	ADAMTS2	PCINP	9509
ENSG00000173157	HGNC:17178	ADAMTS20	GON-1	80070
ENSG00000156140	HGNC:219	ADAMTS3	ADAMTS-4	9508
ENSG00000156140	HGNC:219	ADAMTS3	KIAA0366	9508
ENSG00000158859	HGNC:220	ADAMTS4	ADAMTS-2	9507
ENSG00000158859	HGNC:220	ADAMTS4	ADMP-1	9507
ENSG00000158859	HGNC:220	ADAMTS4	KIAA0688	9507
ENSG00000154736	HGNC:221	ADAMTS5	ADAMTS11	11096
ENSG00000154736	HGNC:221	ADAMTS5	ADMP-2	11096
ENSG00000049192	HGNC:222	ADAMTS6	ADAM-TS6	11174
ENSG00000136378	HGNC:223	ADAMTS7	ADAM-TS7	11173
ENSG00000136378	HGNC:223	ADAMTS7	DKFZp434H204	11173
ENSG00000134917	HGNC:224	ADAMTS8	ADAM-TS8	11095
ENSG00000134917	HGNC:224	ADAMTS8	FLJ41712	11095
ENSG00000134917	HGNC:224	ADAMTS8	METH2	11095
ENSG00000163638	HGNC:13202	ADAMTS9	KIAA1312	56999
ENSG00000178031	HGNC:14632	ADAMTSL1	ADAMTSR1	92949
ENSG00000178031	HGNC:14632	ADAMTSL1	C9orf94	92949
ENSG00000178031	HGNC:14632	ADAMTSL1	FLJ35283	92949
ENSG00000197859	HGNC:14631	ADAMTSL2	KIAA0605	9719
ENSG00000156218	HGNC:14633	ADAMTSL3	KIAA1233	57188
ENSG00000156218	HGNC:14633	ADAMTSL3	punctin-2	57188
ENSG00000143382	HGNC:19706	ADAMTSL4	DKFZP434K1772	54507
ENSG00000143382	HGNC:19706	ADAMTSL4	TSRC1	54507
ENSG00000185761	HGNC:27912	ADAMTSL5	THSD6	339366
ENSG00000105963	HGNC:16486	ADAP1	CENTA1	11033
ENSG00000105963	HGNC:16486	ADAP1	GCS1L	11033
ENSG00000184060	HGNC:16487	ADAP2	CENTA2	55803
ENSG00000160710	HGNC:225	ADAR	ADAR1	103
ENSG00000160710	HGNC:225	ADAR	DRADA	103
ENSG00000160710	HGNC:225	ADAR	G1P1	103
ENSG00000160710	HGNC:225	ADAR	IFI4	103
ENSG00000197381	HGNC:226	ADARB1	ADAR2	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2a	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2a-L1	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2a-L2	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2a-L3	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2b	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2c	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2d	104
ENSG00000197381	HGNC:226	ADARB1	ADAR2g	104
ENSG00000197381	HGNC:226	ADARB1	DRABA2	104
ENSG00000197381	HGNC:226	ADARB1	DRADA2	104
ENSG00000197381	HGNC:226	ADARB1	hRED1	104
ENSG00000197381	HGNC:226	ADARB1	RED1	104
ENSG00000185736	HGNC:227	ADARB2	ADAR3	105
ENSG00000185736	HGNC:227	ADARB2	hRED2	105
ENSG00000185736	HGNC:227	ADARB2	RED2	105
ENSG00000065457	HGNC:228	ADAT1	NaN	23536
ENSG00000189007	HGNC:21172	ADAT2	DEADC1	134637
ENSG00000189007	HGNC:21172	ADAT2	dJ20N2.1	134637
ENSG00000189007	HGNC:21172	ADAT2	TAD2	134637
ENSG00000213638	HGNC:25151	ADAT3	TAD3	113179
ENSG00000063761	HGNC:19038	ADCK1	FLJ39600	57143
ENSG00000133597	HGNC:19039	ADCK2	MGC20727	90956
ENSG00000173137	HGNC:21738	ADCK5	FLJ35454	203054
ENSG00000164742	HGNC:232	ADCY1	AC1	107
ENSG00000164742	HGNC:232	ADCY1	DFNB44	107
ENSG00000143199	HGNC:21285	ADCY10	HCA2	55811
ENSG00000143199	HGNC:21285	ADCY10	RP1-313L4.2	55811
ENSG00000143199	HGNC:21285	ADCY10	SAC	55811
ENSG00000143199	HGNC:21285	ADCY10	SACI	55811
ENSG00000143199	HGNC:21285	ADCY10	Sacy	55811
ENSG00000078295	HGNC:233	ADCY2	AC2	108
ENSG00000078295	HGNC:233	ADCY2	HBAC2	108
ENSG00000078295	HGNC:233	ADCY2	KIAA1060	108
ENSG00000138031	HGNC:234	ADCY3	AC3	109
ENSG00000129467	HGNC:235	ADCY4	AC4	196883
ENSG00000173175	HGNC:236	ADCY5	AC5	111
ENSG00000174233	HGNC:237	ADCY6	AC6	112
ENSG00000121281	HGNC:238	ADCY7	AC7	113
ENSG00000121281	HGNC:238	ADCY7	KIAA0037	113
ENSG00000155897	HGNC:239	ADCY8	AC8	114
ENSG00000155897	HGNC:239	ADCY8	ADCY3	114
ENSG00000155897	HGNC:239	ADCY8	HBAC1	114
ENSG00000162104	HGNC:240	ADCY9	AC9	115
ENSG00000141433	HGNC:241	ADCYAP1	PACAP	116
ENSG00000078549	HGNC:242	ADCYAP1R1	PAC1	117
ENSG00000078549	HGNC:242	ADCYAP1R1	PAC1R	117
ENSG00000078549	HGNC:242	ADCYAP1R1	PACAPR	117
ENSG00000087274	HGNC:243	ADD1	NaN	118
ENSG00000075340	HGNC:244	ADD2	ADDB	119
ENSG00000148700	HGNC:245	ADD3	ADDL	120
ENSG00000118492	HGNC:21212	ADGB	C6orf103	79747
ENSG00000118492	HGNC:21212	ADGB	CAPN16	79747
ENSG00000118492	HGNC:21212	ADGB	dJ408K24.1	79747
ENSG00000118492	HGNC:21212	ADGB	FLJ23121	79747
ENSG00000197177	HGNC:13838	ADGRA1	GPR123	84435
ENSG00000197177	HGNC:13838	ADGRA1	KIAA1828	84435
ENSG00000020181	HGNC:17849	ADGRA2	DKFZp434C211	25960
ENSG00000020181	HGNC:17849	ADGRA2	DKFZp434J0911	25960
ENSG00000020181	HGNC:17849	ADGRA2	FLJ14390	25960
ENSG00000020181	HGNC:17849	ADGRA2	GPR124	25960
ENSG00000020181	HGNC:17849	ADGRA2	KIAA1531	25960
ENSG00000020181	HGNC:17849	ADGRA2	TEM5	25960
ENSG00000152990	HGNC:13839	ADGRA3	FLJ38547	166647
ENSG00000152990	HGNC:13839	ADGRA3	GPR125	166647
ENSG00000152990	HGNC:13839	ADGRA3	PGR21	166647
ENSG00000181790	HGNC:943	ADGRB1	BAI1	575
ENSG00000121753	HGNC:944	ADGRB2	BAI2	576
ENSG00000135298	HGNC:945	ADGRB3	BAI3	577
ENSG00000135298	HGNC:945	ADGRB3	KIAA0550	577
ENSG00000111452	HGNC:19893	ADGRD1	DKFZp434B1272	283383
ENSG00000111452	HGNC:19893	ADGRD1	GPR133	283383
ENSG00000111452	HGNC:19893	ADGRD1	PGR25	283383
ENSG00000180264	HGNC:18651	ADGRD2	GPR144	347088
ENSG00000180264	HGNC:18651	ADGRD2	PGR24	347088
ENSG00000174837	HGNC:3336	ADGRE1	EMR1	2015
ENSG00000174837	HGNC:3336	ADGRE1	TM7LN3	2015
ENSG00000127507	HGNC:3337	ADGRE2	CD312	30817
ENSG00000127507	HGNC:3337	ADGRE2	EMR2	30817
ENSG00000131355	HGNC:23647	ADGRE3	EMR3	84658
ENSG00000123146	HGNC:1711	ADGRE5	CD97	976
ENSG00000123146	HGNC:1711	ADGRE5	TM7LN1	976
ENSG00000153292	HGNC:18990	ADGRF1	GPR110	266977
ENSG00000153292	HGNC:18990	ADGRF1	hGPCR36	266977
ENSG00000153292	HGNC:18990	ADGRF1	PGR19	266977
ENSG00000173567	HGNC:18989	ADGRF3	GPR113	165082
ENSG00000173567	HGNC:18989	ADGRF3	hGPCR37	165082
ENSG00000173567	HGNC:18989	ADGRF3	PGR23	165082
ENSG00000153294	HGNC:19011	ADGRF4	FLJ38076	221393
ENSG00000153294	HGNC:19011	ADGRF4	GPR115	221393
ENSG00000153294	HGNC:19011	ADGRF4	PGR18	221393
ENSG00000069122	HGNC:19030	ADGRF5	DKFZp564O1923	221395
ENSG00000069122	HGNC:19030	ADGRF5	GPR116	221395
ENSG00000069122	HGNC:19030	ADGRF5	KIAA0758	221395
ENSG00000205336	HGNC:4512	ADGRG1	GPR56	9289
ENSG00000205336	HGNC:4512	ADGRG1	TM7LN4	9289
ENSG00000205336	HGNC:4512	ADGRG1	TM7XN1	9289
ENSG00000173698	HGNC:4516	ADGRG2	EDDM6	10149
ENSG00000173698	HGNC:4516	ADGRG2	GPR64	10149
ENSG00000173698	HGNC:4516	ADGRG2	HE6	10149
ENSG00000173698	HGNC:4516	ADGRG2	TM7LN2	10149
ENSG00000182885	HGNC:13728	ADGRG3	GPR97	222487
ENSG00000182885	HGNC:13728	ADGRG3	Pb99	222487
ENSG00000182885	HGNC:13728	ADGRG3	PGR26	222487
ENSG00000156920	HGNC:18992	ADGRG4	GPR112	139378
ENSG00000156920	HGNC:18992	ADGRG4	PGR17	139378
ENSG00000156920	HGNC:18992	ADGRG4	RP1-299I16	139378
ENSG00000159618	HGNC:19010	ADGRG5	GPR114	221188
ENSG00000159618	HGNC:19010	ADGRG5	PGR27	221188
ENSG00000112414	HGNC:13841	ADGRG6	FLJ14937	57211
ENSG00000112414	HGNC:13841	ADGRG6	GPR126	57211
ENSG00000144820	HGNC:19241	ADGRG7	FLJ14454	84873
ENSG00000144820	HGNC:19241	ADGRG7	GPR128	84873
ENSG00000072071	HGNC:20973	ADGRL1	CIRL1	22859
ENSG00000072071	HGNC:20973	ADGRL1	KIAA0821	22859
ENSG00000072071	HGNC:20973	ADGRL1	LEC2	22859
ENSG00000072071	HGNC:20973	ADGRL1	LPHN1	22859
ENSG00000117114	HGNC:18582	ADGRL2	CIRL2	23266
ENSG00000117114	HGNC:18582	ADGRL2	KIAA0786	23266
ENSG00000117114	HGNC:18582	ADGRL2	LEC1	23266
ENSG00000117114	HGNC:18582	ADGRL2	LPHH1	23266
ENSG00000117114	HGNC:18582	ADGRL2	LPHN2	23266
ENSG00000150471	HGNC:20974	ADGRL3	KIAA0768	23284
ENSG00000150471	HGNC:20974	ADGRL3	LEC3	23284
ENSG00000150471	HGNC:20974	ADGRL3	LPHN3	23284
ENSG00000162618	HGNC:20822	ADGRL4	ELTD1	64123
ENSG00000162618	HGNC:20822	ADGRL4	ETL	64123
ENSG00000164199	HGNC:17416	ADGRV1	DKFZp761P0710	84059
ENSG00000164199	HGNC:17416	ADGRV1	FEB4	84059
ENSG00000164199	HGNC:17416	ADGRV1	GPR98	84059
ENSG00000164199	HGNC:17416	ADGRV1	KIAA0686	84059
ENSG00000164199	HGNC:17416	ADGRV1	MASS1	84059
ENSG00000164199	HGNC:17416	ADGRV1	USH2C	84059
ENSG00000164199	HGNC:17416	ADGRV1	VLGR1	84059
ENSG00000187758	HGNC:249	ADH1A	ADH1	124
ENSG00000196616	HGNC:250	ADH1B	ADH2	125
ENSG00000248144	HGNC:251	ADH1C	ADH3	126
ENSG00000198099	HGNC:252	ADH4	ADH-2	127
ENSG00000197894	HGNC:253	ADH5	ADH-3	128
ENSG00000197894	HGNC:253	ADH5	ADHX	128
ENSG00000197894	HGNC:253	ADH5	FDH	128
ENSG00000197894	HGNC:253	ADH5	GSNOR	128
ENSG00000172955	HGNC:255	ADH6	ADH-5	130
ENSG00000196344	HGNC:256	ADH7	ADH-4	131
ENSG00000147576	HGNC:16354	ADHFE1	FLJ32430	137872
ENSG00000182551	HGNC:30576	ADI1	APL1	55256
ENSG00000182551	HGNC:30576	ADI1	ARD	55256
