gene_id	type
YNL169C	non_essential
YNL170W	non_essential
YNL171C	non_essential
YNL172W	essential
YNL173C	non_essential
YNL174W	non_essential
YNL175C	non_essential
YNL176C	non_essential
YNL177C	non_essential
YNL178W	essential
YNL179C	non_essential
YNL180C	non_essential
YNL181W	essential
YNL182C	essential
YNL183C	non_essential
YNL184C	non_essential
YNL185C	non_essential
YNL186W	non_essential
YNL187W	non_essential
YNL188W	essential
YNL189W	essential
YNL190W	non_essential
YNL191W	non_essential
YNL192W	non_essential
YNL193W	non_essential
YNL194C	non_essential
YNL195C	non_essential
YNL196C	non_essential
YNL197C	essential
YNL198C	non_essential
YNL199C	non_essential
YNL200C	non_essential
YNL201C	non_essential
YNL202W	non_essential
YNL203C	non_essential
YNL204C	non_essential
YNL205C	non_essential
YNL206C	non_essential
YNL207W	essential
YNL208W	non_essential
YNL209W	non_essential
YNL210W	non_essential
YNL211C	non_essential
YNL212W	non_essential
YNL213C	non_essential
YNL214W	non_essential
YNL215W	non_essential
YNL216W	essential
YNL217W	non_essential
YNL218W	non_essential
YNL219C	non_essential
YNL220W	non_essential
YNL221C	essential
YNL222W	essential
YNL223W	essential
YNL224C	non_essential
YNL225C	essential
YNL226W	non_essential
YNL227C	non_essential
YNL228W	non_essential
YNL229C	non_essential
YNL230C	non_essential
YNL231C	non_essential
YNL232W	essential
YNL233W	non_essential
YNL234W	non_essential
YNL235C	non_essential
YNL236W	non_essential
YNL237W	non_essential
YNL238W	non_essential
YNL239W	non_essential
YNL240C	essential
YNL241C	essential
YNL242W	essential
YNL243W	essential
YNL244C	essential
YNL245C	essential
YNL246W	essential
YNL247W	essential
YNL248C	non_essential
YNL249C	non_essential
YNL250W	non_essential
YNL251C	essential
YNL252C	non_essential
YNL253W	non_essential
YNL254C	non_essential
YNL255C	non_essential
YNL256W	essential
YNL257C	non_essential
YNL258C	essential
YNL259C	non_essential
YNL260C	essential
YNL261W	essential
YNL262W	essential
YNL263C	essential
YNL264C	non_essential
YNL265C	non_essential
YNL266W	non_essential
YNL267W	essential
YNL268W	non_essential
YNL269W	non_essential
YNL270C	non_essential
YNL271C	essential
YNL272C	essential
YNL273W	non_essential
YNL274C	non_essential
YNL275W	non_essential
YNL276C	non_essential
YNL277W	non_essential
YNL277W-A	non_essential
YNL278W	non_essential
YNL279W	non_essential
YNL280C	essential
YNL281W	non_essential
YNL282W	essential
YNL283C	non_essential
YNL284C	non_essential
YNL285W	non_essential
YNL286W	non_essential
YNL287W	essential
YNL288W	non_essential
YNL289W	non_essential
YNL290W	essential
YNL291C	non_essential
YNL292W	non_essential
YNL293W	non_essential
YNL294C	non_essential
YNL295W	non_essential
YNL296W	non_essential
YNL297C	non_essential
YNL298W	non_essential
YNL299W	non_essential
YNL300W	non_essential
YNL301C	non_essential
YNL302C	non_essential
YNL303W	non_essential
YNL304W	non_essential
YNL305C	non_essential
YNL306W	essential
YNL307C	non_essential
YNL308C	essential
YNL309W	non_essential
YNL310C	essential
YNL311C	non_essential
YNL312W	essential
YNL313C	essential
YNL314W	non_essential
YNL315C	non_essential
YNL316C	non_essential
YNL317W	essential
YNL318C	non_essential
YNL319W	non_essential
YNL320W	non_essential
YNL321W	non_essential
YNL322C	non_essential
YNL323W	non_essential
YNL324W	non_essential
YNL325C	non_essential
YNL326C	non_essential
YNL327W	non_essential
YNL328C	non_essential
YNL329C	non_essential
YNL330C	non_essential
YNL331C	non_essential
YNL332W	non_essential
YNL333W	non_essential
YNL334C	non_essential
YNL335W	non_essential
YNL336W	non_essential
YNL337W	non_essential
YNL338W	non_essential
YNL339C	non_essential
YNL339W-A	non_essential
YNL339W-B	non_essential
YNR001C	non_essential
YNR001W-A	non_essential
YNR002C	non_essential
YNR003C	essential
YNR003W-A	non_essential
YNR004W	non_essential
YNR005C	non_essential
YNR006W	non_essential
YNR007C	essential
YNR008W	non_essential
YNR009W	non_essential
YNR010W	non_essential
YNR011C	essential
YNR012W	non_essential
YNR013C	non_essential
YNR014W	non_essential
YNR015W	non_essential
YNR016C	essential
YNR017W	essential
YNR018W	non_essential
YNR019W	non_essential
YNR020C	non_essential
YNR021W	non_essential
YNR022C	non_essential
YNR023W	non_essential
YNR024W	non_essential
YNR025C	non_essential
YNR026C	essential
YNR027W	non_essential
YNR028W	non_essential
YNR029C	non_essential
YNR030W	non_essential
YNR031C	non_essential
YNR032C-A	non_essential
YNR032W	non_essential
YNR033W	non_essential
YNR034W	non_essential
YNR034W-A	non_essential
YNR035C	essential
YNR036C	non_essential
YNR037C	non_essential
YNR038W	essential
YNR039C	non_essential
YNR040W	non_essential
YNR041C	non_essential
YNR042W	non_essential
YNR043W	essential
YNR044W	non_essential
YNR045W	non_essential
YNR046W	essential
YNR047W	non_essential
YNR048W	non_essential
YNR049C	non_essential
YNR050C	non_essential
YNR051C	non_essential
YNR052C	essential
YNR053C	essential
YNR054C	essential
YNR055C	non_essential
YNR056C	non_essential
YNR057C	non_essential
YNR058W	non_essential
YNR059W	non_essential
YNR060W	non_essential
YNR061C	non_essential
YNR062C	non_essential
YNR063W	non_essential
YNR064C	non_essential
YNR065C	non_essential
YNR066C	non_essential
YNR067C	non_essential
YNR068C	non_essential
YNR069C	non_essential
YNR070W	non_essential
YNR071C	non_essential
YNR072W	non_essential
YNR073C	non_essential
YNR074C	non_essential
YNR075C-A	non_essential
YNR075W	non_essential
YNR076W	non_essential
YNR077C	non_essential
YOL001W	non_essential
YOL002C	non_essential
YOL003C	non_essential
YOL004W	non_essential
YOL005C	essential
YOL006C	non_essential
YOL007C	non_essential
YOL008W	non_essential
YOL009C	non_essential
YOL010W	essential
YOL011W	non_essential
YOL012C	non_essential
YOL013C	non_essential
YOL013W-A	non_essential
YOL013W-B	non_essential
YOL014W	non_essential
YOL015W	non_essential
YOL016C	non_essential
YOL017W	non_essential
YOL018C	non_essential
YOL019W	non_essential
YOL019W-A	non_essential
YOL020W	non_essential
YOL021C	essential
YOL022C	essential
YOL023W	non_essential
YOL024W	non_essential
YOL025W	non_essential
YOL026C	essential
YOL027C	non_essential
YOL028C	non_essential
YOL029C	non_essential
YOL030W	non_essential
YOL031C	non_essential
YOL032W	non_essential
YOL033W	non_essential
YOL034W	essential
YOL035C	non_essential
YOL036W	non_essential
YOL037C	non_essential
YOL038C-A	non_essential
YOL038W	essential
YOL039W	non_essential
YOL040C	essential
YOL041C	non_essential
YOL042W	non_essential
YOL043C	non_essential
YOL044W	non_essential
YOL045W	non_essential
YOL046C	non_essential
YOL047C	non_essential
YOL048C	non_essential
YOL049W	non_essential
YOL050C	non_essential
YOL051W	non_essential
YOL052C	non_essential
YOL052C-A	non_essential
YOL053W	non_essential
YOL054W	non_essential
YOL055C	non_essential
YOL056W	non_essential
YOL057W	non_essential
YOL058W	non_essential
YOL059W	non_essential
YOL060C	non_essential
YOL061W	non_essential
YOL062C	non_essential
YOL063C	non_essential
YOL064C	non_essential
YOL065C	non_essential
YOL066C	essential
YOL067C	non_essential
YOL068C	non_essential
YOL069W	essential
YOL070C	non_essential
YOL071W	non_essential
YOL072W	non_essential
YOL073C	non_essential
YOL075C	non_essential
YOL076W	non_essential
YOL077C	essential
YOL077W-A	non_essential
YOL078W	essential
YOL079W	non_essential
YOL080C	non_essential
YOL081W	non_essential
YOL082W	non_essential
YOL083C-A	non_essential
YOL083W	non_essential
YOL084W	non_essential
YOL085C	non_essential
YOL085W-A	non_essential
YOL086C	non_essential
YOL086W-A	non_essential
YOL087C	non_essential
YOL088C	non_essential
YOL089C	non_essential
YOL090W	non_essential
YOL091W	non_essential
YOL092W	non_essential
YOL093W	non_essential
YOL094C	essential
YOL095C	non_essential
YOL096C	non_essential
YOL097C	essential
YOL097W-A	non_essential
YOL098C	non_essential
YOL099C	non_essential
YOL100W	essential
YOL101C	non_essential
YOL102C	essential
YOL103W	non_essential
YOL104C	non_essential
YOL105C	non_essential
YOL106W	non_essential
YOL107W	non_essential
YOL108C	non_essential
YOL109W	non_essential
YOL110W	non_essential
YOL111C	non_essential
YOL112W	non_essential
YOL113W	non_essential
YOL114C	non_essential
YOL115W	non_essential
YOL116W	non_essential
YOL117W	non_essential
YOL118C	non_essential
YOL119C	non_essential
YOL120C	essential
YOL121C	non_essential
YOL122C	non_essential
YOL123W	essential
YOL124C	non_essential
YOL125W	non_essential
YOL126C	non_essential
YOL127W	essential
YOL128C	non_essential
YOL129W	non_essential
YOL130W	essential
YOL131W	non_essential
YOL132W	non_essential
YOL133W	essential
YOL134C	essential
YOL135C	essential
YOL136C	non_essential
YOL137W	non_essential
YOL138C	non_essential
YOL139C	essential
YOL140W	non_essential
YOL141W	non_essential
YOL142W	essential
YOL143C	non_essential
YOL144W	essential
YOL145C	non_essential
YOL146W	essential
YOL147C	non_essential
YOL148C	non_essential
YOL149W	essential
YOL150C	non_essential
YOL151W	non_essential
YOL152W	non_essential
YOL154W	non_essential
YOL155C	non_essential
YOL155W-A	non_essential
YOL156W	non_essential
YOL157C	non_essential
YOL158C	non_essential
YOL159C	non_essential
YOL159C-A	non_essential
YOL160W	non_essential
YOL161C	non_essential
YOL162W	non_essential
YOL163W	non_essential
YOL164W	non_essential
YOL164W-A	non_essential
YOL165C	non_essential
YOL166C	non_essential
YOL166W-A	non_essential
YOR001W	non_essential
YOR002W	non_essential
YOR003W	non_essential
YOR004W	essential
YOR005C	non_essential
YOR006C	non_essential
YOR007C	non_essential
YOR008C	non_essential
YOR008C-A	non_essential
YOR008W-B	non_essential
YOR009W	non_essential
YOR010C	non_essential
YOR011W	non_essential
YOR011W-A	non_essential
YOR012W	non_essential
YOR013W	non_essential
YOR014W	non_essential
YOR015W	non_essential
YOR016C	non_essential
YOR017W	non_essential
YOR018W	non_essential
YOR019W	non_essential
YOR020C	essential
YOR020W-A	non_essential
YOR021C	non_essential
YOR022C	non_essential
YOR023C	non_essential
YOR024W	non_essential
YOR025W	non_essential
YOR026W	non_essential
YOR027W	non_essential
YOR028C	non_essential
YOR029W	non_essential
YOR030W	non_essential
YOR032C	non_essential
YOR032W-A	non_essential
YOR033C	non_essential
YOR034C	non_essential
YOR034C-A	non_essential
YOR035C	non_essential
YOR036W	essential
YOR037W	non_essential
YOR038C	non_essential
YOR039W	non_essential
YOR040W	non_essential
YOR041C	non_essential
YOR042W	non_essential
YOR043W	non_essential
YOR044W	non_essential
YOR045W	non_essential
YOR046C	essential
YOR047C	non_essential
YOR048C	essential
YOR049C	non_essential
YOR050C	non_essential
YOR051C	non_essential
YOR052C	non_essential
YOR053W	non_essential
YOR054C	non_essential
YOR055W	non_essential
YOR056C	essential
YOR057W	essential
YOR058C	non_essential
YOR059C	non_essential
YOR060C	essential
YOR061W	non_essential
YOR062C	non_essential
YOR063W	essential
YOR064C	non_essential
YOR065W	non_essential
YOR066W	non_essential
YOR067C	non_essential
YOR068C	non_essential
YOR069W	non_essential
YOR070C	non_essential
YOR071C	non_essential
YOR072W	non_essential
YOR072W-A	non_essential
YOR072W-B	non_essential
YOR073W	non_essential
YOR073W-A	non_essential
YOR074C	essential
YOR075W	essential
YOR076C	essential
YOR077W	essential
YOR078W	non_essential
YOR079C	non_essential
YOR080W	non_essential
YOR081C	non_essential
YOR082C	non_essential
YOR083W	non_essential
YOR084W	non_essential
YOR085W	non_essential
YOR086C	non_essential
YOR087W	non_essential
YOR089C	non_essential
YOR090C	non_essential
YOR091W	non_essential
YOR092W	non_essential
YOR093C	non_essential
YOR094W	non_essential
YOR095C	essential
YOR096W	non_essential
YOR097C	non_essential
YOR098C	essential
YOR099W	non_essential
YOR100C	non_essential
YOR101W	non_essential
YOR102W	essential
YOR103C	essential
YOR104W	non_essential
YOR105W	non_essential
YOR106W	essential
YOR107W	non_essential
YOR108C-A	non_essential
YOR108W	non_essential
YOR109W	non_essential
YOR110W	essential
YOR111W	non_essential
YOR112W	non_essential
YOR113W	non_essential
YOR114W	non_essential
YOR115C	non_essential
YOR116C	essential
YOR117W	essential
YOR118W	non_essential
YOR119C	essential
YOR120W	non_essential
YOR121C	non_essential
YOR122C	essential
YOR123C	non_essential
YOR124C	non_essential
YOR125C	non_essential
YOR126C	non_essential
YOR127W	non_essential
YOR128C	non_essential
YOR129C	non_essential
YOR130C	non_essential
YOR131C	non_essential
YOR132W	non_essential
YOR133W	non_essential
YOR134W	non_essential
YOR135C	non_essential
YOR136W	non_essential
YOR137C	non_essential
YOR138C	non_essential
YOR139C	non_essential
YOR140W	non_essential
YOR141C	non_essential
YOR142W	non_essential
YOR143C	essential
YOR144C	non_essential
YOR145C	non_essential
YOR146W	essential
YOR147W	non_essential
YOR148C	essential
YOR149C	essential
YOR150W	non_essential
YOR151C	essential
YOR152C	non_essential
YOR153W	non_essential
YOR154W	non_essential
YOR155C	non_essential
YOR156C	non_essential
YOR157C	essential
YOR158W	non_essential
YOR159C	essential
YOR160W	essential
YOR161C	non_essential
YOR161C-C	non_essential
YOR161W-A	non_essential
YOR161W-B	non_essential
YOR162C	non_essential
YOR163W	non_essential
YOR164C	non_essential
YOR165W	non_essential
YOR166C	essential
YOR167C	essential
YOR168W	essential
YOR169C	essential
YOR170W	non_essential
YOR171C	non_essential
YOR172W	non_essential
YOR173W	non_essential
YOR174W	essential
YOR175C	non_essential
YOR176W	essential
YOR177C	non_essential
YOR178C	non_essential
YOR179C	non_essential
YOR180C	non_essential
YOR181W	essential
YOR182C	essential
YOR183W	non_essential
YOR184W	non_essential
YOR185C	non_essential
YOR186C-A	non_essential
YOR186W	non_essential
YOR187W	non_essential
YOR188W	non_essential
YOR189W	non_essential
YOR190W	non_essential
YOR191W	non_essential
YOR192C	non_essential
YOR192C-C	non_essential
YOR193W	non_essential
YOR194C	essential
YOR195W	non_essential
YOR196C	non_essential
YOR197W	non_essential
YOR198C	non_essential
YOR199W	non_essential
YOR200W	non_essential
YOR201C	non_essential
YOR202W	non_essential
YOR203W	essential
YOR204W	essential
YOR205C	non_essential
YOR206W	essential
YOR207C	essential
YOR208W	non_essential
YOR209C	non_essential
YOR210W	essential
YOR211C	non_essential
YOR212W	non_essential
YOR213C	non_essential
YOR214C	non_essential
YOR215C	non_essential
YOR216C	non_essential
YOR217W	essential
YOR218C	essential
YOR219C	non_essential
YOR220W	non_essential
YOR221C	non_essential
YOR222W	non_essential
YOR223W	non_essential
YOR224C	essential
YOR225W	non_essential
YOR226C	non_essential
YOR227W	non_essential
YOR228C	non_essential
YOR229W	essential
YOR230W	non_essential
YOR231C-A	non_essential
YOR231W	non_essential
YOR232W	essential
YOR233W	essential
YOR234C	non_essential
YOR235W	non_essential
YOR236W	essential
YOR237W	non_essential
YOR238W	non_essential
YOR239W	non_essential
YOR241W	non_essential
YOR242C	non_essential
YOR243C	non_essential
YOR244W	essential
YOR245C	non_essential
YOR246C	non_essential
YOR247W	non_essential
YOR248W	non_essential
YOR249C	essential
YOR250C	essential
YOR251C	non_essential
YOR252W	non_essential
YOR253W	non_essential
YOR254C	essential
YOR255W	non_essential
YOR256C	essential
YOR257W	essential
YOR258W	non_essential
YOR259C	essential
YOR260W	essential
YOR261C	essential
YOR262W	essential
YOR263C	non_essential
YOR264W	non_essential
YOR265W	non_essential
YOR266W	non_essential
YOR267C	non_essential
YOR268C	non_essential
YOR269W	non_essential
YOR270C	non_essential
YOR271C	essential
YOR272W	essential
YOR273C	non_essential
YOR274W	non_essential
YOR275C	non_essential
YOR276W	non_essential
YOR277C	non_essential
YOR278W	essential
YOR279C	non_essential
YOR280C	non_essential
YOR281C	essential
YOR282W	essential
YOR283W	non_essential
YOR284W	non_essential
YOR285W	non_essential
YOR286W	non_essential
YOR287C	essential
YOR288C	non_essential
YOR289W	non_essential
YOR290C	non_essential
YOR291W	non_essential
YOR292C	non_essential
YOR293C-A	non_essential
YOR293W	essential
YOR294W	essential
YOR295W	essential
YOR296W	non_essential
YOR297C	essential
YOR298C-A	non_essential
YOR298W	non_essential
YOR299W	non_essential
YOR300W	non_essential
YOR301W	non_essential
YOR302W	non_essential
YOR303W	non_essential
YOR304C-A	non_essential
YOR304W	non_essential
YOR305W	non_essential
YOR306C	non_essential
YOR307C	non_essential
YOR308C	non_essential
YOR309C	non_essential
YOR310C	essential
YOR311C	non_essential
YOR312C	non_essential
YOR313C	non_essential
YOR314W	non_essential
YOR314W-A	non_essential
YOR315W	non_essential
YOR316C	non_essential
YOR316C-A	non_essential
YOR317W	non_essential
YOR318C	non_essential
YOR319W	essential
YOR320C	non_essential
YOR321W	non_essential
YOR322C	non_essential
YOR323C	non_essential
YOR324C	non_essential
YOR325W	non_essential
YOR326W	essential
YOR327C	non_essential
YOR328W	non_essential
YOR329C	essential
YOR329W-A	non_essential
YOR330C	non_essential
YOR331C	non_essential
YOR332W	non_essential
YOR333C	non_essential
YOR334W	non_essential
YOR335C	essential
YOR335W-A	non_essential
YOR336W	essential
YOR337W	non_essential
YOR338W	non_essential
YOR339C	non_essential
YOR340C	essential
YOR341W	essential
YOR342C	non_essential
YOR343C	non_essential
YOR344C	non_essential
YOR345C	non_essential
YOR346W	non_essential
YOR347C	non_essential
YOR348C	non_essential
YOR349W	non_essential
YOR350C	non_essential
YOR351C	non_essential
YOR352W	non_essential
YOR353C	essential
YOR354C	non_essential
YOR355W	non_essential
YOR356W	non_essential
YOR357C	non_essential
YOR358W	non_essential
YOR359W	non_essential
YOR360C	non_essential
YOR361C	essential
YOR362C	essential
YOR363C	non_essential
YOR364W	non_essential
YOR365C	non_essential
YOR366W	non_essential
YOR367W	non_essential
YOR368W	non_essential
YOR369C	non_essential
YOR370C	essential
YOR371C	non_essential
YOR372C	essential
YOR373W	essential
YOR374W	non_essential
YOR375C	non_essential
YOR376W	non_essential
YOR376W-A	non_essential
YOR377W	non_essential
YOR378W	non_essential
YOR379C	non_essential
YOR380W	non_essential
YOR381W	non_essential
YOR381W-A	non_essential
YOR382W	non_essential
YOR383C	non_essential
YOR384W	non_essential
YOR385W	non_essential
YOR386W	non_essential
YOR387C	non_essential
YOR388C	non_essential
YOR389W	non_essential
YOR390W	non_essential
YOR391C	non_essential
YOR392W	non_essential
YOR393W	non_essential
YOR394C-A	non_essential
YOR394W	non_essential
YOR396C-A	non_essential
YOR396W	non_essential
YPL001W	non_essential
YPL002C	non_essential
YPL003W	non_essential
YPL004C	non_essential
YPL005W	non_essential
YPL006W	non_essential
YPL007C	essential
YPL008W	non_essential
YPL009C	non_essential
YPL010W	essential
YPL011C	essential
YPL012W	essential
YPL013C	non_essential
YPL014W	non_essential
YPL015C	non_essential
YPL016W	essential
YPL017C	non_essential
YPL018W	non_essential
YPL019C	non_essential
YPL020C	essential
YPL021W	non_essential
YPL022W	non_essential
YPL023C	non_essential
YPL024W	non_essential
YPL025C	non_essential
YPL026C	non_essential
YPL027W	non_essential
YPL028W	essential
YPL029W	non_essential
YPL030W	non_essential
YPL031C	non_essential
YPL032C	non_essential
YPL033C	non_essential
YPL034W	non_essential
YPL035C	non_essential
YPL036W	non_essential
YPL037C	non_essential
YPL038W	non_essential
YPL038W-A	non_essential
YPL039W	non_essential
YPL040C	non_essential
YPL041C	non_essential
YPL042C	non_essential
YPL043W	essential
YPL044C	essential
YPL045W	essential
YPL046C	non_essential
YPL047W	non_essential
YPL048W	non_essential
YPL049C	non_essential
YPL050C	non_essential
YPL051W	non_essential
YPL052W	non_essential
YPL053C	non_essential
YPL054W	non_essential
YPL055C	non_essential
YPL056C	non_essential
YPL057C	non_essential
YPL058C	non_essential
YPL059W	non_essential
YPL060W	non_essential
YPL061W	non_essential
YPL062W	non_essential
YPL063W	essential
YPL064C	non_essential
YPL065W	non_essential
YPL066W	non_essential
YPL067C	non_essential
YPL068C	non_essential
YPL069C	non_essential
YPL070W	non_essential
YPL071C	non_essential
YPL072W	non_essential
YPL073C	non_essential
YPL074W	non_essential
YPL075W	essential
YPL076W	essential
YPL077C	non_essential
YPL078C	non_essential
YPL079W	non_essential
YPL080C	non_essential
YPL081W	non_essential
YPL082C	essential
YPL083C	essential
YPL084W	non_essential
YPL085W	essential
YPL086C	essential
YPL087W	non_essential
YPL088W	non_essential
YPL089C	non_essential
YPL090C	non_essential
YPL091W	non_essential
YPL092W	non_essential
YPL093W	essential
YPL094C	essential
YPL095C	non_essential
YPL096C-A	non_essential
YPL096W	non_essential
YPL097W	non_essential
YPL098C	non_essential
YPL099C	non_essential
YPL100W	non_essential
YPL101W	non_essential
YPL102C	non_essential
YPL103C	non_essential
YPL104W	non_essential
YPL105C	essential
YPL106C	non_essential
YPL107W	non_essential
YPL108W	non_essential
YPL109C	non_essential
YPL110C	non_essential
YPL111W	non_essential
YPL112C	non_essential
YPL113C	non_essential
YPL114W	non_essential
YPL115C	essential
YPL116W	essential
YPL117C	essential
YPL118W	non_essential
YPL119C	non_essential
YPL119C-A	non_essential
YPL120W	essential
YPL121C	non_essential
YPL122C	essential
YPL123C	non_essential
YPL124W	essential
YPL125W	essential
YPL126W	essential
YPL127C	non_essential
YPL128C	essential
YPL129W	non_essential
YPL130W	non_essential
YPL131W	essential
YPL132W	non_essential
YPL133C	non_essential
YPL134C	non_essential
YPL135C-A	non_essential
YPL135W	non_essential
YPL136W	non_essential
YPL137C	essential
YPL138C	non_essential
YPL139C	non_essential
YPL140C	non_essential
YPL141C	non_essential
YPL142C	essential
YPL143W	essential
YPL144W	non_essential
YPL145C	non_essential
YPL146C	essential
YPL147W	non_essential
YPL148C	non_essential
YPL149W	essential
YPL150W	non_essential
YPL151C	essential
YPL152W	non_essential
YPL152W-A	non_essential
YPL153C	essential
YPL154C	non_essential
YPL155C	non_essential
YPL156C	non_essential
YPL157W	non_essential
YPL158C	non_essential
YPL159C	non_essential
YPL160W	essential
YPL161C	non_essential
YPL162C	non_essential
YPL163C	non_essential
YPL164C	non_essential
YPL165C	non_essential
YPL166W	non_essential
YPL167C	non_essential
YPL168W	non_essential
YPL169C	essential
YPL170W	non_essential
YPL171C	non_essential
YPL172C	non_essential
YPL173W	non_essential
YPL174C	non_essential
YPL175W	essential
YPL176C	non_essential
YPL177C	non_essential
YPL178W	non_essential
YPL179W	non_essential
YPL180W	non_essential
YPL181W	non_essential
YPL182C	non_essential
YPL183C	non_essential
YPL183W-A	non_essential
YPL184C	non_essential
YPL185W	non_essential
YPL186C	non_essential
YPL187W	non_essential
YPL188W	non_essential
YPL189C-A	non_essential
YPL189W	non_essential
YPL190C	essential
YPL191C	non_essential
YPL192C	non_essential
YPL193W	non_essential
YPL194W	non_essential
YPL195W	non_essential
YPL196W	non_essential
YPL197C	non_essential
YPL198W	non_essential
YPL199C	non_essential
YPL200W	non_essential
YPL201C	non_essential
YPL202C	non_essential
YPL203W	essential
YPL204W	essential
YPL205C	non_essential
YPL206C	non_essential
YPL207W	essential
YPL208W	non_essential
YPL209C	essential
YPL210C	essential
YPL211W	essential
YPL212C	non_essential
YPL213W	essential
YPL214C	non_essential
YPL215W	non_essential
YPL216W	non_essential
YPL217C	essential
YPL218W	essential
YPL219W	non_essential
YPL220W	non_essential
YPL221W	non_essential
YPL222C-A	non_essential
YPL222W	non_essential
YPL223C	non_essential
YPL224C	non_essential
YPL225W	non_essential
YPL226W	non_essential
YPL227C	non_essential
YPL228W	essential
YPL229W	non_essential
YPL230W	non_essential
YPL231W	essential
YPL232W	non_essential
YPL233W	essential
YPL234C	non_essential
YPL235W	essential
YPL236C	non_essential
YPL237W	essential
YPL238C	essential
YPL239W	non_essential
YPL240C	essential
YPL241C	non_essential
YPL242C	essential
YPL243W	essential
YPL244C	non_essential
YPL245W	non_essential
YPL246C	non_essential
YPL247C	non_essential
YPL248C	non_essential
YPL249C	non_essential
YPL249C-A	non_essential
YPL250C	non_essential
YPL250W-A	non_essential
YPL251W	essential
YPL252C	essential
YPL253C	non_essential
YPL254W	non_essential
YPL255W	essential
YPL256C	non_essential
YPL257W	non_essential
YPL258C	non_essential
YPL259C	non_essential
YPL260W	non_essential
YPL261C	non_essential
YPL262W	non_essential
YPL263C	non_essential
YPL264C	non_essential
YPL265W	non_essential
YPL266W	essential
YPL267W	non_essential
YPL268W	essential
YPL269W	non_essential
YPL270W	non_essential
YPL271W	non_essential
YPL272C	non_essential
YPL273W	non_essential
YPL274W	non_essential
YPL277C	non_essential
YPL278C	non_essential
YPL279C	non_essential
YPL280W	non_essential
YPL281C	non_essential
YPL282C	non_essential
YPL283C	non_essential
YPL283W-A	non_essential
YPL283W-B	non_essential
YPR001W	non_essential
YPR002C-A	non_essential
YPR002W	non_essential
YPR003C	non_essential
YPR004C	non_essential
YPR005C	non_essential
YPR006C	non_essential
YPR007C	non_essential
YPR008W	non_essential
YPR009W	non_essential
YPR010C	essential
YPR010C-A	non_essential
YPR011C	non_essential
YPR012W	non_essential
YPR013C	non_essential
YPR014C	non_essential
YPR015C	essential
YPR016C	essential
YPR016W-A	non_essential
YPR017C	non_essential
YPR018W	non_essential
YPR019W	essential
YPR020W	non_essential
YPR021C	non_essential
YPR022C	non_essential
YPR023C	non_essential
YPR024W	non_essential
YPR025C	essential
YPR026W	non_essential
YPR027C	non_essential
YPR028W	non_essential
YPR029C	non_essential
YPR030W	non_essential
YPR031W	non_essential
YPR032W	non_essential
YPR033C	essential
YPR034W	essential
YPR035W	essential
YPR036W	non_essential
YPR036W-A	non_essential
YPR037C	non_essential
YPR038W	non_essential
YPR039W	non_essential
YPR040W	essential
YPR041W	essential
YPR042C	non_essential
YPR043W	non_essential
YPR044C	non_essential
YPR045C	non_essential
YPR046W	non_essential
YPR047W	non_essential
YPR048W	essential
YPR049C	non_essential
YPR050C	non_essential
YPR051W	non_essential
YPR052C	non_essential
YPR053C	non_essential
YPR054W	non_essential
YPR055W	essential
YPR056W	essential
YPR057W	non_essential
YPR058W	non_essential
YPR059C	non_essential
YPR060C	non_essential
YPR061C	non_essential
YPR062W	non_essential
YPR063C	non_essential
YPR064W	non_essential
YPR065W	non_essential
YPR066W	non_essential
YPR067W	non_essential
YPR068C	non_essential
YPR069C	non_essential
YPR070W	non_essential
YPR071W	non_essential
YPR072W	non_essential
YPR073C	non_essential
YPR074C	non_essential
YPR074W-A	non_essential
YPR075C	non_essential
YPR076W	non_essential
YPR077C	non_essential
YPR078C	non_essential
YPR079W	non_essential
YPR080W	non_essential
YPR081C	non_essential
YPR082C	essential
YPR083W	non_essential
YPR084W	non_essential
YPR085C	essential
YPR086W	essential
YPR087W	non_essential
YPR088C	essential
YPR089W	non_essential
YPR091C	non_essential
YPR092W	non_essential
YPR093C	non_essential
YPR094W	essential
YPR095C	non_essential
YPR096C	non_essential
YPR097W	non_essential
YPR098C	non_essential
YPR099C	non_essential
YPR100W	non_essential
YPR101W	essential
YPR102C	non_essential
YPR103W	essential
YPR104C	essential
YPR105C	essential
YPR106W	essential
YPR107C	essential
YPR108W	essential
YPR108W-A	non_essential
YPR109W	non_essential
YPR110C	essential
YPR111W	essential
YPR112C	essential
YPR113W	essential
YPR114W	non_essential
YPR115W	non_essential
YPR116W	non_essential
YPR117W	non_essential
YPR118W	non_essential
YPR119W	non_essential
YPR120C	essential
YPR121W	non_essential
YPR122W	non_essential
YPR123C	non_essential
YPR124W	essential
YPR125W	essential
YPR126C	non_essential
YPR127W	non_essential
YPR128C	non_essential
YPR129W	non_essential
YPR130C	non_essential
YPR131C	non_essential
YPR132W	non_essential
YPR133C	essential
YPR133W-A	non_essential
YPR134W	non_essential
YPR135W	non_essential
YPR136C	essential
YPR137W	essential
YPR138C	non_essential
YPR139C	non_essential
YPR140W	non_essential
YPR141C	non_essential
YPR142C	essential
YPR143W	essential
YPR144C	essential
YPR145C-A	non_essential
YPR145W	non_essential
YPR146C	non_essential
YPR147C	non_essential
YPR148C	non_essential
YPR149W	non_essential
YPR150W	non_essential
YPR151C	non_essential
YPR152C	non_essential
YPR153W	non_essential
YPR154W	non_essential
YPR155C	non_essential
