node1_ID	node1_name	node1_type	node2_ID	node2_name	node2_type	EdgeType	EdgeScore	EdgeDirection	cell	source
ENSG00000123737	EXOSC9	GENE	ENSG00000125450	NUP85	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000165480	SKA3	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000088930	XRN2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000126216	TUBGCP3	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000179115	FARSA	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000136937	NCBP1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000106246	PTCD1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000113048	MRPS27	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000112339	HBS1L	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000136824	SMC2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000136942	RPL35	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000143756	FBXO28	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000213780	GTF2H4	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000138750	NUP54	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000166197	NOLC1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000198836	OPA1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000165702	GFI1B	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000029364	SLC39A9	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000116906	GNPAT	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000146918	NCAPG2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000139514	SLC7A1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000075131	TIPIN	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000160752	FDPS	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000165525	NEMF	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000163781	TOPBP1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000136930	PSMB7	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000006634	DBF4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000083896	YTHDC1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000111247	RAD51AP1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000125952	MAX	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000133028	SCO1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000122406	RPL5	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000243725	TTC4	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000105732	ZNF574	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000091640	SPAG7	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000178921	PFAS	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000165630	PRPF18	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000091483	FH	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000198783	ZNF830	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000177600	RPLP2	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000107937	GTPBP4	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000180098	TRNAU1AP	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000090273	NUDC	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000265808	SEC22B	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000111142	METAP2	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000182180	MRPS16	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000103061	SLC7A6OS	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000110768	GTF2H1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000144713	RPL32	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000126814	TRMT5	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000120539	MASTL	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000066379	ZNRD1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000163946	TASOR	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000048544	MRPS10	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000111445	RFC5	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000116455	WDR77	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000163877	SNIP1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000107672	NSMCE4A	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000100941	PNN	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000125995	ROMO1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000153767	GTF2E1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000117697	NSL1	GENE	SL	0.17	child-child		Computational Prediction
ENSG00000123737	EXOSC9	GENE	ENSG00000065911	MTHFD2	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000007168	PAFAH1B1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000100462	PRMT5	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000204568	MRPS18B	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000119707	RBM25	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000105568	PPP2R1A	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000183648	NDUFB1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000138385	SSB	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000159086	PAXBP1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000136045	PWP1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000111880	RNGTT	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000137818	RPLP1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000100209	HSCB	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000146733	PSPH	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000123737	EXOSC9	GENE	ENSG00000108107	RPL28	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000139734	DIAPH3	GENE	ENSG00000134489	HRH4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000204311	PJVK	GENE	ENSG00000213281	NRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000204311	PJVK	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000204311	PJVK	GENE	ENSG00000174775	HRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000111605	CPSF6	GENE	ENSG00000097046	CDC7	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000111605	CPSF6	GENE	ENSG00000085999	RAD54L	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000111605	CPSF6	GENE	ENSG00000196569	LAMA2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000111605	CPSF6	GENE	ENSG00000089280	FUS	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000111605	CPSF6	GENE	ENSG00000125944	HNRNPR	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000134574	DDB2	GENE	ENSG00000136997	MYC	GENE	SL	0.4	child-child	SKCM	Text Mining
ENSG00000134574	DDB2	GENE	ENSG00000159593	NAE1	GENE	SL	0.611	child-child	A375;A375;HCT116	GenomeRNAi
ENSG00000123505	AMD1	GENE	ENSG00000149311	ATM	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000005893	LAMP2	GENE	ENSG00000159593	NAE1	GENE	SL	0.575	child-child	A375;A375	GenomeRNAi
ENSG00000169583	CLIC3	GENE	ENSG00000188643	S100A16	GENE	SL	0.17	child-child		Computational Prediction
ENSG00000169583	CLIC3	GENE	ENSG00000148344	PTGES	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000169583	CLIC3	GENE	ENSG00000197915	HRNR	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000126709	IFI6	GENE	ENSG00000159593	NAE1	GENE	SL	0.5	child-child	A375	GenomeRNAi
ENSG00000126709	IFI6	GENE	ENSG00000213281	NRAS	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000126709	IFI6	GENE	ENSG00000133703	KRAS	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000006194	ZNF263	GENE	ENSG00000103199	ZNF500	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100083	GGA1	GENE	ENSG00000099899	TRMT2A	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100083	GGA1	GENE	ENSG00000159593	NAE1	GENE	SL	0.629	child-child	A375;A375;A375;A375	GenomeRNAi
ENSG00000100083	GGA1	GENE	ENSG00000136878	USP20	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100083	GGA1	GENE	ENSG00000100359	SGSM3	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100083	GGA1	GENE	ENSG00000136997	MYC	GENE	SL	0.527	child-child	HMEC	GenomeRNAi
ENSG00000100083	GGA1	GENE	ENSG00000100395	L3MBTL2	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100083	GGA1	GENE	ENSG00000076924	XAB2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000243646	IL10RB	GENE	ENSG00000132305	IMMT	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000243646	IL10RB	GENE	ENSG00000136997	MYC	GENE	SL	0.536	child-child	HMEC	GenomeRNAi
ENSG00000006747	SCIN	GENE	ENSG00000124562	SNRPC	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000006747	SCIN	GENE	ENSG00000171862	PTEN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000168484	SFTPC	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000117632	STMN1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000138823	MTTP	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000133226	SRRM1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000163932	PRKCD	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000164164	OTUD4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000168310	IRF2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000079689	SCGN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000178163	ZNF518B	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000095015	MAP3K1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000104231	ZFAND1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000174145	NWD2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000159023	EPB41	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000108231	LGI1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000169851	PCDH7	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000105397	TYK2	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000133703	KRAS	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000101224	CDC25B	GENE	ENSG00000177885	GRB2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000121764	HCRTR1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000121892	PDS5A	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000155744	FAM126B	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000176595	KBTBD11	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000138798	EGF	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000150630	VEGFC	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000165102	HGSNAT	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000051382	PIK3CB	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000249158	PCDHA11	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000007171	NOS2	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000156687	UNC5D	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000162733	DDR2	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000104371	DKK4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000123454	DBH	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000173930	SLCO4C1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000122966	CIT	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000168944	CEP120	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000016602	CLCA4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000113161	HMGCR	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000136628	EPRS1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000114268	PFKFB4	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000253846	PCDHGA10	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000159733	ZFYVE28	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000163644	PPM1K	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000197410	DCHS2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000215262	KCNU1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000119535	CSF3R	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000137309	HMGA1	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000253729	PRKDC	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000198900	TOP1	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000151883	PARP8	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000197177	ADGRA1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000150628	SPATA4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000106278	PTPRZ1	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000101224	CDC25B	GENE	ENSG00000174775	HRAS	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000101224	CDC25B	GENE	ENSG00000120903	CHRNA2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000101224	CDC25B	GENE	ENSG00000213281	NRAS	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000101224	CDC25B	GENE	ENSG00000147421	HMBOX1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000141552	ANAPC11	GENE	ENSG00000169689	CENPX	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000070366	SMG6	GENE	ENSG00000204843	DCTN1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000110717	NDUFS8	GENE	ENSG00000174903	RAB1B	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000135324	MRAP2	GENE	ENSG00000136997	MYC	GENE	SL	0.551	child-child	HMEC	GenomeRNAi
ENSG00000076650	GPATCH1	GENE	ENSG00000213281	NRAS	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000076650	GPATCH1	GENE	ENSG00000133703	KRAS	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000076650	GPATCH1	GENE	ENSG00000090372	STRN4	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000076650	GPATCH1	GENE	ENSG00000130726	TRIM28	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000076650	GPATCH1	GENE	ENSG00000196235	SUPT5H	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000076650	GPATCH1	GENE	ENSG00000174775	HRAS	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000119471	HSDL2	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000119471	HSDL2	GENE	ENSG00000213281	NRAS	GENE	SL	0.461	child-child	DLD-1	GenomeRNAi
ENSG00000109861	CTSC	GENE	ENSG00000136997	MYC	GENE	SL	0.551	child-child	HMEC	GenomeRNAi
ENSG00000109861	CTSC	GENE	ENSG00000123892	RAB38	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000109861	CTSC	GENE	ENSG00000125522	NPBWR2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000095015	MAP3K1	GENE	ENSG00000077150	NFKB2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000167325	RRM1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000076242	MLH1	GENE	SL	0.85	child-child	Hela	CRISPR/CRISPRi
ENSG00000095015	MAP3K1	GENE	ENSG00000185630	PBX1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000134574	DDB2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000106462	EZH2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000055609	KMT2C	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000134250	NOTCH2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000158711	ELK4	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000005483	KMT2E	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000054654	SYNE2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000105976	MET	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000166147	FBN1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000160957	RECQL4	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000107882	SUFU	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000145675	PIK3R1	GENE	SL	0.85	child-child	A549	CRISPR/CRISPRi
ENSG00000095015	MAP3K1	GENE	ENSG00000078142	PIK3C3	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000139687	RB1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000165699	TSC1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000179094	PER1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000134352	IL6ST	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000213281	NRAS	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000156222	SLC28A1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000118971	CCND2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000174669	SLC29A2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000100815	TRIP11	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000184402	SS18L1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000133895	MEN1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000136492	BRIP1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000112759	SLC29A1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000185920	PTCH1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000176890	TYMS	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000095015	MAP3K1	GENE	ENSG00000130396	AFDN	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000165392	WRN	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000112031	MTRF1L	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000186951	PPARA	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000147316	MCPH1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000134086	VHL	GENE	SL	0.85	child-child	293T	CRISPR/CRISPRi
ENSG00000095015	MAP3K1	GENE	ENSG00000117118	SDHB	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000091483	FH	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000051108	HERPUD1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000095015	MAP3K1	GENE	ENSG00000147862	NFIB	GENE	SL	0.4	child-child	BRCA	Text Mining
